"","Ozone","Temp","Press","RH","WindDir","WindSpeed","Rainfall","VPD","OzoneG","TempG","PressG","RHG","WindDirG","WindSpeedG","RainfallG","VPDG","OzoneP"
"1442",58.175,85.6,30.082,47.25,86.75,3.75,0,22.1179077196617,69.4,83.55,30.093,48,181.75,0.75,0,20.4674343599984,62.825
"1443",60.15,86.975,30.0605,45,138.25,3,0,24.0852604391218,73.775,87.525,30.07375,39.5,134.5,0,0,27.0032660425187,71.975
"1444",62.425,87.7,30.0465,42.75,99.25,3.5,0,25.6482247910592,77.5,89.125,30.0495,36.75,82.5,0.25,0,29.6426853213862,76.55
"1445",65.125,88.5,30.03625,36.75,136,3,0,29.0630647569451,82.225,87.85,30.03375,38.5,66,0.5,0,27.6857113524709,83.275
"1446",60.025,87.2,30.026,43,149.75,2.5,0,25.1565975866233,82.325,87.275,30.01925,36.75,87.75,0.5,0,27.9602580528718,83.525
"1447",54.45,86.25,30.0225,46.75,139.25,1.5,0,22.7810224618049,70.2,85.075,30.011,39.25,72.25,0.75,0,25.0384338483313,79.05
"1448",45.175,82.325,30.01975,53.75,139.5,0.5,0,17.5564224809053,65.05,83.525,30.0095,41.5,75.5,0.25,0,22.9417887193127,65.3
"1449",35.075,75.5,30.02375,65.75,134,0,0,10.4126260396776,60.825,80.525,30.01375,44.75,67.25,0,0,19.6985305087718,56.075
"1450",29.875,72,30.0415,73.75,156.75,0,0,7.0368244259981,48.825,75.725,30.02225,55.25,68,0,0,13.6315990257817,49.275
"1451",18.9,69.825,30.0485,79.25,194,0,0,5.17142224899261,36.05,72.825,30.038,63.25,68,0,0,10.146774252484,40.3
"1452",17.875,67.825,30.05675,82.25,219,0,0,4.12944282073831,29.075,70.75,30.04275,70.5,68,0,0,7.58447547455138,32.925
"1453",21.475,68.275,30.05925,82.75,219,0,0,4.072681676766,24.125,70.275,30.053,74.25,68,0,0,6.51217738079988,39.425
"1454",24,68.425,30.051,83,153,0,0,4.04159616758243,30.3,72.3,30.05375,73,71.75,0,0,7.32309164712437,31.275
"1455",21.75,66.4,30.04475,87,153,0,0,2.8794187452027,30.5,70.475,30.047,77.5,73.5,0,0,5.73507716954725,44.125
"1456",16.225,65.05,30.047,91,166.75,0,0,1.90295160924443,25.125,68.825,30.04125,83,73.25,0,0,4.09639820450688,50.125
"1457",11.9,63.975,30.0525,93,171.5,0,0,1.42558991619728,19.85,67.325,30.042,86,73.5,0,0,3.20172319514763,40.625
"1458",10.225,63.125,30.06325,94.25,171,0,0,1.13552042572316,17.725,65.7,30.04125,89.75,73,0,0,2.21427120449264,30.15
"1459",10.275,63.4,30.07625,93.5,144.25,0,0,1.29805605666978,15.2,64.65,30.04825,92.5,77.5,0,0,1.56246828101278,19.075
"1460",8.65,66.45,30.0885,90.25,96.75,0,0,2.20288754842967,9.675,64.4,30.06425,93.5,79,0,0,1.34070399814707,16.25
"1461",30.55,73.825,30.0915,78,170,0.5,0,6.38875097766884,10.075,67.9,30.07625,90.5,82,0,0,2.29348395545728,24.725
"1462",48.725,79.375,30.0825,63.5,206.75,2,0,12.5612513465598,39.425,74.875,30.082,67.75,89.5,1.25,0,9.55743497669262,35.2
"1463",60.025,82.65,30.0795,54.75,185.5,2.75,0,17.2630586790141,44.825,77.975,30.0715,62.5,84.25,0,0,12.2946527185181,46.825
"1464",63.45,83.675,30.0775,50,183.25,2.5,0,19.7246312797984,60.825,80.3,30.074,58.25,95,0.5,0,14.7580691108728,47.825
"1465",68.5,86.475,30.0555,43,199.5,3,0,24.566274336191,63.25,82.2,30.0635,51.75,87.25,0.5,0,18.1347720717856,54.4333333333333
"1466",66.925,88.275,30.0335,40.75,248.25,2,0,27.0308837202787,62.2666666666667,85.5333333333333,30.0473333333333,48.3333333333333,92,0.666666666666667,0,21.6081012804877,66.8
"1467",64.7,89.225,30.00725,41,177.75,2.75,0,27.7391064790856,60.6333333333333,86.8333333333333,30.0143333333333,45,85,1,0,23.9696354032435,76.025
"1468",66.475,89.575,29.9905,38.5,131,3.75,0,29.2294336210758,64.65,86.575,29.99075,47,87,0.75,0,22.908074276554,75.975
"1469",73.1,89.75,29.98725,35.75,144.5,3.75,0,30.7042452625589,69.625,87,29.97875,44.75,59.5,0.25,0,24.2158823661417,74
"1470",71.475,88.75,29.9785,39.25,174.75,4.5,0,28.1326919239932,61.675,87.125,29.97275,43.75,81.5,1.5,0,24.7469124590367,63.275
"1471",66.35,86.125,29.97,42,181.5,3,0,24.7263148517118,58.975,85.75,29.961,44.25,88,0.25,0,23.4760033045262,62.8
"1472",59.25,82.95,29.97375,47.25,158.75,1.75,0,20.3405156131528,68.225,84.85,29.959,45.75,80,1,0,22.2019273486904,61.225
"1473",54.65,80.425,29.9845,54.5,163.25,1.25,0,16.1447418338128,62.45,83.05,29.9605,47.25,81,1,0,20.377049119419,62.225
"1474",52.65,78.425,29.997,59,188.25,0.75,0,13.6457777837121,55.65,81.05,29.97875,49,89,0.75,0,18.4718018147434,57.875
"1475",50.225,76,29.988,65.25,214,0.25,0,10.6633187116213,54.45,78.9,29.98975,51.5,83.25,0.75,0,16.3632325497673,52.175
"1476",47.325,74.1,29.97725,71.5,204.5,0,0,8.20756696714012,51.8,77.825,29.97675,54.5,86,1.5,0,14.820031991176,51
"1477",43.85,72.45,29.9705,76,193.75,0,0,6.54156572790866,44.075,76.125,29.97325,59.5,84.75,0.5,0,12.476194811244,53.825
"1478",40.175,70.85,29.967,79.5,241.75,0,0,5.29003277418822,45.8,74.975,29.9625,60.75,85,0,0,11.6298615924061,45.225
"1479",35.6,70.175,29.96425,81,211,0,0,4.78812927771754,46.75,74.875,29.9605,61.75,89.5,0,0,11.2949094894138,42.675
"1480",33.525,70.4,29.96725,79.75,240.25,0.25,0,5.14188099354553,45.7,73.9,29.96525,66.5,90,0,0.0025,9.61323000852394,47.1
"1481",31.95,69.7,29.961,81,158,1.5,0,4.71054153535803,35.275,69.15,29.95625,86,96,0,0.0225,3.42294671125578,42.475
"1482",29.9,68.85,29.978,82.75,242,0.75,0,4.15443365048122,36.5,68.475,29.95525,89,97.75,0,0.0375,2.61579168222701,40.175
"1483",25.275,68.625,29.99025,89,218,1,0,2.62936234186602,27.85,68.45,29.9705,92.75,81.75,0,0.1625,1.72431632264893,32.55
"1484",24,68.525,29.996,93,208.5,2.75,0.0225,1.66893957681839,25.075,68.3,29.979,95.75,94,0.25,0.475,1.00376535644561,24.1
"1485",29.075,69.325,30.00025,94,221,1.5,0.05,1.47171486928358,21.3,68.825,29.989,96.25,88.25,0.5,0.61,0.902358373261816,20.975
"1486",35.1,72.3,30.006,88,170,2.25,0.05,3.29556938354687,25.45,70.3,29.98875,93.25,82.25,0.5,0.61,1.71854508643587,27.7
"1487",43.925,77.5,30.002,76.75,180.25,3,0.05,7.52189524925861,29.025,73.85,29.98625,86,92,0.5,0.61,4.0179153023336,31.6
"1488",47.275,81.175,29.982,69.5,168.75,3,0.05,11.1079951823403,40.25,78.325,29.984,75.75,88.25,0.75,0.61,8.08014152674287,34.8333333333333
"1489",52.1,84.2,29.96975,65,228,1.75,0.05,14.0273437870252,48.225,82.05,29.97575,70,76,0.25,0.61,11.2309843105312,44.1
"1490",62.35,84.65,29.9575,63.25,253.25,3,0.05,14.9408780588568,56.75,84.975,29.965,64.75,152,0.5,0.61,14.4858246429627,54
"1491",76.65,86.225,29.94025,62.25,279,2,0.05,16.1713480562759,58.425,86.55,29.94975,62.25,259,0.5,0.61,16.3355926182923,58.25
"1492",83.475,88.15,29.94025,59.75,164.25,4.5,0.05,18.2878361168614,58.2,87.85,29.935,59.5,265,0.5,0.61,18.2256956833152,61.6666666666667
"1493",68.2,85.6,29.9545,65.5,98.5,6.5,0.05,14.4604654243814,64.025,87.775,29.939,58.5,258.5,0.5,0.61,18.6374671247236,71.55
"1494",69.125,85.2,29.9505,65.75,185.75,6,0.05,14.1730675520149,57.625,84.325,29.9515,65,255.5,0.75,0.61,14.0994168562278,61.95
"1495",57.9,84.625,29.94225,66.75,252.25,5.25,0.05,13.5172037367244,51.4,84.1,29.95025,64,241,1.25,0.61,14.3806191803451,51.3
"1496",43.15,82.3,29.94475,70.75,106.25,2.5,0.05,11.0347120725918,48.325,83.275,29.94075,66.25,257,0.25,0.61,13.1283403971998,49.2
"1497",32.025,79.95,29.95525,76,330,1.25,0.05,8.40038936941937,42.125,81.625,29.9455,70.75,254.25,0,0.61,10.8013093620964,42.25
"1498",19.725,77.125,29.97625,83.25,326,0.75,0.05,5.33849392501432,30.825,78.275,29.95575,78.75,255,0,0.61,7.04924862065075,38.675
"1499",16.25,76,29.9685,85.25,245,0.5,0.05,4.5247371817288,24.25,75.425,29.97875,86.25,255,0,0.61,4.14330404798641,31.425
"1500",25.45,76.15,29.9665,84.25,45.25,1.5,0.0375,4.8529226433396,20.1,74.125,29.97175,89.25,255,0,0.61,3.09594956543119,27.325
"1501",27.1,74.45,29.9615,87,95.5,0,0,3.80433135884524,9.15,73.05,29.96975,91.5,255,0,0.305,2.36512232438206,17.625
"1502",31.425,74,29.956,87.5,64,1,0,3.58551834343147,4.85,72.05,29.96325,93.5,255,0,0,1.74586180729641,25.225
"1503",29.6,72.9,29.956,89.25,77,0.5,0,2.97220400368579,2.225,71.375,29.9595,94.25,255,0,0,1.50953766937104,22.225
"1504",23.4,71.3,29.954,90.5,136,0,0,2.48846154215377,1.225,70.775,29.95725,95.25,255,0,0,1.22216826188798,19.525
"1505",18.4,69.775,29.9585,94,135,0,0,1.49141450655694,1.16666666666667,70.3,29.9586666666667,95.3333333333333,255,0,0,1.18117154951983,22.875
"1506",15.15,69.1,29.97,95.25,113.5,0,0,1.15414979281421,0.25,69.65,29.96,96,255,0,0,0.98999770710987,22.425
"1507",18,69.75,29.99275,94.75,42.75,0,0,1.30508213272544,0.4,69.3,29.9725,97,255,0,0,0.733673756198803,23.3
"1508",23.25,72,30.01175,92.25,154,0.5,0,2.08913951429861,0.633333333333333,69.7666666666667,29.994,97,255,0,0,0.745602767247792,19.925
"1509",25.85,75.375,30.02075,86.5,110,0.25,0,4.07377480052311,15.05,72.6,30.00525,93.25,168.25,0,0,1.86601036350373,21.025
"1510",34.6333333333333,77.5666666666667,30.021,81.6666666666667,33,1.33333333333333,0,5.92433673251914,29.35,75.05,30.01675,84.25,108.75,0,0,4.686274088729,29.2333333333333
"1511",46.6333333333333,82,30.017,68.6666666666667,120,2.66666666666667,0,11.6961452623763,33.775,77.275,30.017,79.25,166.5,0,0,6.64493031647635,31.4
"1512",46.075,82.95,30.008,67.5,134.75,1.5,0,12.5223244580425,40,79.4,30.01575,75.75,135.75,0,0,8.3278971639638,34.9
"1513",45.925,85.775,29.99225,58.75,74,1.75,0,17.4061478581809,47.4,81.925,29.99925,67.25,164.75,0.25,0,12.2285614239934,45.15
"1514",48,86.025,29.9775,55.5,64.75,2.5,0,18.9166158170875,58.475,84.175,29.9845,62.25,106.75,0.5,0,15.1322654936998,50.5
"1515",50.1,88.45,29.963,49.5,144,3,0,23.1676084502588,65.025,87.175,29.972,55,83.75,0.25,0,19.8603937621488,53.075
"1516",50.925,88.3,29.951,51.5,145.5,2.25,0,22.1423117130722,61.15,88.625,29.95525,53.25,66.25,0.75,0,21.6025370979599,58
"1517",51.675,88.75,29.9485,51.5,98,1,0,22.4624157668774,58.25,87.975,29.94325,54,88.5,1.25,0,20.8011033740765,60.3
"1518",47,86.1,29.94,55.25,146,1.25,0,19.0661427325606,54.05,87.475,29.9385,53,97.25,0.75,0,20.9343335187329,60.525
"1519",43.85,83.325,29.93275,62,116.75,1.25,0,14.8467978604883,50.5,85.15,29.9285,55.5,58.5,0.5,0,18.390361270098,54.875
"1520",42.25,73.65,29.953,87,68,2,0.06,3.68761972248168,49.25,74.975,29.937,74,58.25,2,0,7.83024164418867,46.525
"1521",38.8,72.7,29.9495,90,123.5,1.5,0.075,2.75437299757338,38.85,73.2,29.945,86.5,81,0,0,3.76930559286622,41.925
"1522",34.325,71.925,29.95175,91,130.75,1,0.09,2.40653360970679,32,72.9,29.93,87,81.25,0,0,3.59188155087435,28.25
"1523",30.7,71.7,29.952,91.5,133,1.25,0.09,2.25581391249816,34.8,72.8,29.94275,87.5,83,0,0,3.44255759033175,28.875
"1524",24.125,71.6,29.95,93,138,0.25,0.07,1.85126638141067,36.525,72.65,29.94525,87.25,84.25,0,0,3.49359320019231,27.95
"1525",20.7,71.575,29.9455,94,106.5,0.5,0.01,1.58545451328091,35.025,72.375,29.9405,87.5,78.25,0,0,3.39347387281509,32.55
"1526",20.35,71.525,29.934,94,137,1,0.01,1.58277197440734,33.275,72.95,29.9335,86.5,68.5,0,0,3.73681473340267,29.05
"1527",20.35,71.3,29.923,94,142,1,0.01,1.57074806425325,31.5,72.625,29.91725,86.75,63.25,0,0,3.63060611208024,33.475
"1528",19.9,70.7,29.9235,94.5,107.25,1,0.1775,1.41126795082679,29.025,72.175,29.916,88.25,71.75,0,0,3.16866802043134,27.575
"1529",18.075,70.675,29.9355,95.5,158,1.25,0.415,1.1538850478353,29.65,72.325,29.913,87.5,139.75,0,0,3.38776850538154,29.3
"1530",20.6,70.525,29.9315,96,137,1,0.69,1.01996746760862,26.2,72.05,29.903,89,58.25,0.25,0,2.95450897141331,30.6
"1531",25.3,70.25,29.9415,96,149.75,1,0.69,1.01046515384477,29.775,71.35,29.90975,90.5,57.75,0.25,0,2.4916845060201,26.025
"1532",23.075,70.425,29.9405,95.75,188.75,2,0.69,1.08019394967287,27.4,71.625,29.91275,91.25,62.75,0.5,0.0025,2.3165653124786,22.975
"1533",21.925,70.675,29.92975,95,111.75,2.75,0.69,1.28147621865613,24.875,71.225,29.917,93.25,80.5,0.75,0.015,1.76379169802282,25.2
"1534",19.9333333333333,70.8666666666667,29.95,95,209,4.33333333333333,0.816666666666667,1.28985007319896,16.6,70.95,29.9345,96,104,0,0.56,1.03480467804187,22
"1535",15.7333333333333,71.3666666666667,29.9526666666667,96.6666666666667,129,1.33333333333333,1.38,0.874711919082526,17.975,71.025,29.9175,96.25,100.5,0,0.6725,0.972437212953897,16.575
"1536",18.6,71.65,29.93275,97,131.5,2.25,1.65,0.794751079136996,18.125,71.175,29.91325,96.75,63.75,0.75,0.725,0.847057827179137,11.175
"1537",24.425,72.425,29.90825,96.75,143.25,3.5,1.7225,0.884239440647128,20.875,71.675,29.895,96.75,76,1.25,0.775,0.863175538270899,15.525
"1538",27.125,72.6,29.8935,95.75,131.75,3.25,1.7775,1.16217956707829,26.475,71.65,29.882,96.25,75.75,0.5,0.825,0.993126433058973,26.35
"1539",25.4,73.05,29.8765,96,129,4,1.835,1.11093438404157,26.725,72.275,29.868,96,72.5,0.75,0.88,1.08163114135087,25.475
"1540",28.25,73.5,29.8395,96,134,4,1.94,1.12786483640857,27.925,71.8,29.84875,96.5,66.75,1.25,1.065,0.932610564330397,29.025
"1541",28.975,73.5,29.836,95.5,137,5,1.94,1.26885141173644,28.9,71.425,29.832,97,77.25,0.75,1.14,0.788709392624483,25.575
"1542",33.075,73.1,29.82525,93.5,127,5.5,1.9425,1.80719903830921,29.025,71.85,29.8135,97,79.5,1,1.1625,0.800152036201966,23.725
"1543",32.2,71.9,29.8196666666667,94.3333333333333,133.666666666667,3.66666666666667,2.02666666666667,1.51490065965144,28.825,72.4,29.8035,97,76,1.5,1.2075,0.815152000458773,24.35
"1544",25.7,71.8,29.8353333333333,97,128,1,2.23666666666667,0.798789487413569,26.825,72.85,29.802,97,89.75,0,1.21,0.827607517747786,23.95
"1545",27.125,71.625,29.845,97,139.75,2.5,2.725,0.794078458030023,25.225,72.575,29.80775,97,87,0,1.21,0.819995250133134,26.95
"1546",27.175,70.55,29.85425,97,136.75,2.75,2.8475,0.765657638905089,24.25,71.825,29.8175,97.5,87,0.5,1.21,0.667020234810615,24.325
"1547",27.975,70.175,29.85325,97,130.75,3.25,2.945,0.755915000868661,20.85,71.625,29.83075,98,86.5,0,1.21,0.529381665902936,21.45
"1548",25.725,70.2,29.85625,97,130.25,2.75,2.2125,0.756560260057422,23.575,71.5,29.832,98,81.75,0.25,1.21,0.527150173101628,24.575
"1549",26.2,70.15,29.8595,97,136.75,1.75,0.0625,0.755269741679901,22.2,71.125,29.8335,98,78.5,0.25,0.6075,0.520484663461793,22.85
"1550",29.125,70.175,29.85175,97.75,137.75,1,0.43,0.566775255501197,21.475,70.775,29.84225,98,80.25,0.25,0.2025,0.514344725637011,22.325
"1551",28.7,70.4,29.84775,98,135.75,0.25,0.49,0.507818744134099,22.375,70.25,29.8405,98,79.75,0,0.33,0.505233855509951,24
"1552",24.15,70.6,29.845,98,160.25,1.75,0.49,0.511287112253086,18.975,70.175,29.83325,98.25,79,0,0.33,0.440895686633649,22.475
"1553",20.05,70.7,29.847,98,159.5,1,0.49,0.513025806869804,15.9,70.325,29.8355,99,79,0,0.33,0.253261547649954,20.225
"1554",17.6,70.875,29.855,98,126.5,0,0.49,0.516086000001006,14.025,70.6,29.8415,99,76.25,0,0.33,0.255642910373369,19
"1555",12.825,71.075,29.864,98,127,0.5,0.49,0.519603627548107,9.35,70.875,29.84025,99,75,0,0.33,0.258043000000503,14.725
"1556",12.925,71.525,29.87625,98,139.25,0.75,0.49,0.527591979090088,5.65,71.2,29.855,99,75,0,0.33,0.260909664079918,6.66666666666667
"1557",12.65,72.25,29.8805,98,131.25,1.75,0.49,0.540716254162346,3.325,71.975,29.8635,99,73.5,0,0.33,0.267849049354364,6.1
"1558",14.75,73.225,29.8865,97.75,153.75,2,0.49,0.629491792543136,7.875,73.05,29.868,98.75,82.5,0,0.33,0.347759187843862,6.95
"1559",20.525,75.15,29.88925,94.5,149.25,2.25,0.49,1.65784899562204,19.475,74.525,29.87275,96.75,86,0,0.33,0.956636705216448,12.45
"1560",25.35,78.1,29.88225,87.75,113.25,2.5,0.49,4.03444788575365,24.35,76.35,29.87325,91.25,101,0,0.33,2.71754066197223,20.65
"1561",37.525,81.7,29.8625,77.75,145.25,2.75,0.49,8.26689198517914,38.5,79.175,29.864,83.5,95.75,0,0.33,5.6276801818912,24.475
"1562",45.2,84.15,29.854,70.5,127,2.5,0.49,11.8106133263682,36.925,79.825,29.8495,85.25,89.25,0,0.35,5.22386629336612,33.55
"1563",41.9333333333333,84.8333333333333,29.8533333333333,68.6666666666667,144.333333333333,2.66666666666667,0.49,12.8241596286532,44.925,81.85,29.847,77,112.75,0,0.35,8.57295625165368,44.375
"1564",37.5666666666667,82.3666666666667,29.8413333333333,76,156,1.66666666666667,0.49,9.10783452557822,40.8,80.825,29.84975,78.5,78,0,0.35,7.73217309780731,40.425
"1565",34.35,77.05,29.84825,89.75,218,4.5,0.59,3.28132543677537,42.35,80.175,29.84225,79.25,263.25,0,0.35,7.30093482312808,34.025
"1566",26.675,75.65,29.859,93.75,32.5,3.75,0.6775,1.8942260399162,45.425,80.675,29.84375,77,260,0.5,0.35,8.23636235562692,46.975
"1567",27.525,74.375,29.864,95,234.75,2,0.6975,1.45195273459109,42.55,79.2,29.852,79,257.5,0.75,0.35,7.15778907422094,43.075
"1568",27.9,73.05,29.865,96,146.25,1.75,0.735,1.11099204381734,35.85,76.725,29.85975,85.75,302,1,0.35,4.48514232040393,33.55
"1569",27.85,72.325,29.888,96,162.25,1.25,0.74,1.08412265195463,28.125,74.95,29.864,89,273.25,0.5,0.35,3.25606833508643,26.425
"1570",25.175,71.875,29.9015,96,174,1.5,0.74,1.06775820445501,29.95,74.25,29.88475,89.75,176,0,0.35,2.96414379027793,25.7
"1571",21.225,71.425,29.905,96,139.25,1.5,0.74,1.05161252349931,28.6,73.75,29.899,90.25,173.25,0,0.35,2.77271369185517,25.3
"1572",18.4,71.3,29.89675,96,95.5,0.75,0.555,1.04716800489789,26.625,73.2,29.90125,91,173.75,0,0.35,2.51226914620333,26.2
"1573",19.175,71.1,29.9,96,66,0.25,0,1.04008567540795,27.75,72.6,29.90075,91.75,220.5,0,0.175,2.25711006332641,24.5333333333333
"1574",19.0666666666667,71,29.902,96.3333333333333,144.666666666667,0,0,0.950477691803021,25.875,72.15,29.8985,92,277.25,0,0,2.15545446000194,23.05
"1575",18.5333333333333,70.5333333333333,29.902,97,35.6666666666667,0.333333333333333,0,0.765190682256564,24.525,72.05,29.89675,93,278,0,0,1.879670220804,22.175
"1576",17.75,70.2,29.9045,97.5,43,1,0.01,0.63089641687991,24.3,71.85,29.89675,93.25,278,0,0,1.80042786539321,21.15
"1577",16.75,69.95,29.9075,98,42.5,1.5,0.01,0.500092204058487,19.925,71.475,29.902,94.5,278,0,0,1.44899135224609,20.225
"1578",16.625,69.3,29.906,98,76.75,1.25,0.01,0.489114587568778,15.55,70.975,29.8975,95.75,277.75,0,0,1.10092761632905,20.1
"1579",15.65,69.225,29.9245,98,114.75,0.5,0.01,0.48786074540931,14.95,70.275,29.90475,97,277.5,0,0,0.758499892716031,17
"1580",14.7,69.325,29.9445,98,65,0,0.01,0.489532118322903,12.775,70.2,29.92025,97,278,0,0,0.756562182768753,17.85
"1581",13.9,69.2,29.9595,98,36.5,2.5,0.01,0.487443214655184,10.75,70.275,29.939,97,277.25,0,0,0.758492201861008,17.4
"1582",14.675,69.425,29.958,98,43.25,1,0.01,0.49123741283337,10.825,70.075,29.95,97,277,0,0,0.753349283072576,14.45
"1583",19.375,71.975,29.961,95,278.25,1.25,0.01,1.35818660221434,9.95,70.65,29.95075,97,277,0,0,0.76825996638031,16.225
"1584",30.05,74.95,29.955,87,186,3,0.01,3.85050390309679,15.35,72.425,29.95625,92.75,277,0,0,1.9856730403446,18.975
"1585",33.95,76.5,29.95675,84.25,110.5,2.25,0.01,4.91225846148353,24.55,75.8,29.9505,85,192.5,0,0,4.60152268857258,19.825
"1586",37.4,77.925,29.948,82,102.5,2.5,0.01,5.89469618033633,38.975,77.95,29.94825,79.5,172.25,0.25,0,6.71466935083855,24.275
"1587",41.2,79.6,29.929,78.25,229,2.75,0.01,7.50742556260168,44.9,79.3,29.9415,77.5,269.75,0,0,7.70104218155224,30.95
"1588",40.55,79.5,29.9125,78.25,34,4.25,0.01,7.48742830189872,46.575,80.7,29.92675,75,235.75,0.75,0,9.0116643719236,44.225
"1589",34.675,78.95,29.91775,81.5,98.5,2,0.01,6.26037604526354,47.4,82.75,29.903,68.75,273,0.5,0,11.9541728252287,42.175
"1590",31.625,77.4,29.93475,83.25,49,3.5,0.01,5.37942749470146,44.725,80.9,29.91425,72.75,255,1,0,9.82236834848436,36.15
"1591",27.525,75.875,29.94525,86.25,43.5,3.25,0.01,4.199945786936,38.85,78.8,29.93075,77,261.5,1,0,7.74622722519746,31.55
"1592",26.65,74.975,29.93025,87.75,36.25,2,0.01,3.63369536916505,31.275,77.375,29.93725,81.5,275.5,0.5,0,5.93652255615957,29.7
"1593",22.9,73.7,29.918,90.5,101,0.5,0.01,2.69773109755832,27.55,75.425,29.92375,84.25,254.75,0.5,0,4.74630277334698,30.2
"1594",20.7,73.625,29.93975,91.25,87.25,0.75,0.01,2.47861812018785,26.675,73.675,29.9215,88,258,0,0,3.40557563052699,31.525
"1595",19.075,72.975,29.9455,92.75,130.75,0.25,0.01,2.0090464160265,22.175,72.4,29.93825,90.5,258,0,0,2.58592873252907,27.9
"1596",22.025,72.575,29.939,93,133.75,0,0.0075,1.91326999166751,17.4,71.65,29.9355,92.75,258,0,0,1.92308622292251,22.725
"1597",19.35,72.275,29.93225,93.5,136,0,0,1.7590660601898,11.75,70.575,29.936,95,258,0,0,1.2782404063868,19.25
"1598",21.7,72.175,29.92925,93.5,98.25,0,0,1.75290425163297,17.375,71.025,29.936,95.5,258,0,0,1.16791923999095,25.55
"1599",20.65,72.175,29.9315,93.75,309,0.75,0,1.6858970349458,15.575,71.5,29.93275,95,258,0,0,1.31786222319457,23.9
"1600",17.075,71.925,29.9335,94,315.5,1,0,1.60434774450109,15,71.75,29.93275,94,258,0,0,1.59488317679978,24.775
"1601",14.125,71.3,29.93175,95,306.75,1,0,1.30898957942257,11.25,71.75,29.935,94,258,0,0,1.59487520142369,21.325
"1602",11.825,70.925,29.93675,95.75,302.25,0,0,1.09850215032848,10.55,71.6,29.93,94.5,258,0,0,1.45502113857691,20.2
"1603",7.85,71.1,29.95625,96,248.25,0.25,0,1.04013014090259,8.425,70.95,29.93575,96,257.5,0,0,1.03488031526683,19.4
"1604",13.5,72.25,29.96375,94.25,315.75,1.75,0,1.55695856444575,7.725,70.85,29.962,97,257,0,0,0.773495525266913,16.9
"1605",19.85,73.875,29.95525,90.25,228.5,1.75,0,2.79139870018502,13.825,71.825,29.96125,94.75,257,0,0,1.40156617900301,20.25
"1606",27.5,76.15,29.95475,84.25,316,3,0,4.86759353408869,23.65,73.85,29.9575,89.75,128.75,0,0,2.94078525242718,24.4
"1607",36,77.875,29.9565,78.5,145.75,5.5,0,7.02209040864958,30.8,76.325,29.955,84,180.25,0.25,0,4.96287214954177,30.9
"1608",39.025,78.6,29.95925,77,248.75,5.5,0,7.69113383235848,32.275,77.225,29.9585,81.25,270.25,0.25,0,6.00252613436618,33.575
"1609",41.525,79.5,29.95225,73.5,113,4.75,0,9.11855723749793,37.4,79.125,29.9505,76,240.75,0.5,0,8.17503333465892,36.4
"1610",41.1,79.15,29.957,74.5,304.75,3.75,0,8.6728355190435,40.225,80.35,29.949,72,259.25,0.25,0,9.91536256492506,36.6
"1611",47.75,81.425,29.9405,69.25,258.5,4,0,11.2801926149334,39.975,82.35,29.94775,70,189.5,0.5,0,11.3304597635829,38.175
"1612",51.1,81.7,29.915,69,321,3,0,11.4580748074304,40.85,82.625,29.92525,68,171.75,0,0,12.1979507459968,41.275
"1613",51.575,82.325,29.9025,67,112,4,0,12.4597679634824,40.675,81.925,29.91125,69.5,278.25,0,0,11.3595525133661,44.2
"1614",46.875,80.475,29.8865,74.75,82.5,3,0,8.97227759056115,41.975,81.125,29.8985,70.75,276,0,0,10.6102106163002,44.875
"1615",41.925,80.1,29.883,75.25,40.5,4,0,8.68587666821036,41.725,79.95,29.8795,72.75,266.5,0,0,9.51666052773882,40.675
