Wavelength,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7,SBS8,SBT1,SBT2,SBT3,SBT4,SBT5,SBT6,SBT7,SBT8
806,52.465,49.19733333,46.31333333,44.33716667,42.8535,47.70966667,43.00633333,45.62883333,52.64033333,54.573,51.00733333,49.53666667,55.47183333,52.0955,51.85,49.748
807,52.49,49.189,46.385,44.343,42.881,47.733,43.008,45.603,52.687,54.563,51.059,49.545,55.491,52.108,51.905,49.768
808,52.46769231,49.18515385,46.36423077,44.33992308,42.88330769,47.70146154,42.99107692,45.62684615,52.66469231,54.543,51.019,49.54115385,55.47561538,52.08646154,51.87346154,49.75876923
809,52.44991667,49.19741667,46.33933333,44.367,42.87991667,47.65466667,43.0035,45.64333333,52.64633333,54.53116667,50.97433333,49.54116667,55.46925,52.05491667,51.84708333,49.749
810,52.45430769,49.20776923,46.34330769,44.37276923,42.86853846,47.618,43.03138462,45.64961538,52.63992308,54.53392308,50.991,49.53469231,55.45838462,52.04815385,51.84384615,49.75553846
811,52.4795,49.20466667,46.3615,44.35083333,42.85033333,47.589,43.05633333,45.65366667,52.65366667,54.538,51.04233333,49.51616667,55.45166667,52.0605,51.85183333,49.766
812,52.507,49.183,46.314,44.355,42.827,47.524,43.058,45.677,52.707,54.503,50.979,49.482,55.495,52.033,51.821,49.726
813,52.5345,49.20633333,46.33816667,44.345,42.86366667,47.409,43.04716667,45.68866667,52.67116667,54.523,50.98066667,49.47866667,55.44333333,51.98966667,51.87683333,49.74183333
814,52.52215385,49.24976923,46.35346154,44.37807692,42.88084615,47.32692308,43.093,45.72853846,52.696,54.52330769,50.97669231,49.49769231,55.44407692,51.93730769,51.88984615,49.73392308
815,52.50141667,49.25608333,46.36166667,44.38583333,42.87991667,47.21708333,43.12383333,45.73825,52.70891667,54.51183333,50.969,49.50208333,55.43933333,51.88458333,51.89183333,49.7245
816,52.493,49.22975,46.37,44.371,42.8575,47.08925,43.125,45.71325,52.6995,54.522,50.954,49.492,55.4225,51.83275,51.897,49.73625
817,52.51046154,49.22492308,46.386,44.38923077,42.82146154,47.01123077,43.12715385,45.69892308,52.69923077,54.58630769,50.93115385,49.49446154,55.42053846,51.78515385,51.90823077,49.77776923
818,52.53507692,49.21415385,46.366,44.42153846,42.83607692,47.00353846,43.14869231,45.72815385,52.68153846,54.53938462,50.94269231,49.48907692,55.41592308,51.79669231,51.90053846,49.73546154
819,52.48933333,49.214,46.35533333,44.39333333,42.817,47.054,43.141,45.762,52.67,54.55,50.94833333,49.52133333,55.415,51.807,51.887,49.74033333
820,52.5095,49.249,46.361,44.3965,42.8335,47.141,43.155,45.7975,52.6745,54.588,50.949,49.5065,55.4385,51.8465,51.8785,49.742
821,52.54133333,49.25766667,46.36666667,44.433,42.84333333,47.202,43.154,45.80533333,52.672,54.59466667,50.96533333,49.49366667,55.454,51.87266667,51.85766667,49.731
822,52.508,49.20853846,46.35769231,44.45069231,42.80969231,47.18523077,43.11030769,45.77861538,52.65938462,54.546,50.99692308,49.523,55.438,51.85261538,51.82469231,49.71730769
823,52.478,49.21623077,46.34615385,44.37915385,42.81815385,47.10138462,43.10184615,45.78169231,52.70630769,54.516,50.98153846,49.483,55.438,51.84569231,51.84315385,49.70884615
824,52.4255,49.214,46.3225,44.369,42.83475,47.10275,43.08975,45.75875,52.66375,54.51,50.9605,49.4385,55.42375,51.79475,51.79925,49.6855
825,52.44983333,49.21358333,46.34183333,44.3855,42.85983333,47.21041667,43.11575,45.75683333,52.66375,54.5055,50.9855,49.45125,55.43941667,51.83691667,51.784,49.67508333
826,52.47483333,49.22733333,46.3885,44.42341667,42.88566667,47.30458333,43.12783333,45.77266667,52.67208333,54.52133333,51.03675,49.47958333,55.46191667,51.879,51.82358333,49.68341667
827,52.46092308,49.25892308,46.40969231,44.43869231,42.89161538,47.31515385,43.11176923,45.774,52.656,54.54076923,51.06015385,49.48446154,55.45915385,51.88153846,51.87184615,49.70169231
828,52.434,49.302,46.352,44.371,42.857,47.259,43.101,45.724,52.616,54.52,51.004,49.456,55.413,51.89,51.848,49.714
829,52.42066667,49.21783333,46.39366667,44.41266667,42.88783333,47.19066667,43.106,45.76233333,52.63516667,54.515,50.98733333,49.44433333,55.43883333,51.8275,51.8205,49.69483333
830,52.452,49.21233333,46.44,44.423,42.876,47.23433333,43.10166667,45.78533333,52.637,54.49266667,51.03266667,49.49533333,55.474,51.89366667,51.841,49.665
831,52.472,49.216,46.4345,44.4285,42.8605,47.261,43.102,45.799,52.6405,54.4785,51.0175,49.501,55.4655,51.9055,51.862,49.625
832,52.46066667,49.21,46.41433333,44.43366667,42.854,47.25666667,43.09666667,45.81266667,52.64433333,54.47166667,50.986,49.45766667,55.45033333,51.862,51.87433333,49.60633333
833,52.42566667,49.20933333,46.4225,44.43483333,42.85566667,47.25583333,43.08633333,45.82916667,52.6375,54.46883333,51.003,49.42616667,55.46933333,51.83683333,51.88483333,49.63316667
834,52.394,49.246,46.42,44.434,42.864,47.275,43.118,45.835,52.61,54.488,51.008,49.492,55.481,51.871,51.894,49.684
835,52.409,49.18266667,46.43,44.45316667,42.87316667,47.32,43.1055,45.84083333,52.59583333,54.4955,51.02383333,49.46616667,55.42766667,51.941,51.834,49.60316667
836,52.45333333,49.20933333,46.46733333,44.46366667,42.941,47.46566667,43.119,45.86133333,52.66966667,54.50966667,51.04433333,49.46233333,55.47833333,51.92966667,51.87466667,49.671
837,52.4845,49.2415,46.4895,44.473,42.927,47.507,43.1565,45.8675,52.6595,54.488,51.0445,49.4495,55.494,51.9575,51.8915,49.7075
838,52.474,49.24366667,46.485,44.49033333,42.89233333,47.48666667,43.17033333,45.866,52.597,54.45533333,51.04333333,49.459,55.49033333,51.98333333,51.892,49.69333333
839,52.43733333,49.217,46.45483333,44.5,42.899,47.5045,43.13233333,45.87383333,52.56316667,54.4335,51.0435,49.48866667,55.50116667,51.94966667,51.90733333,49.67366667
840,52.464,49.187,46.394,44.435,42.809,47.527,43.099,45.893,52.534,54.371,50.971,49.407,55.442,51.928,51.884,49.662
841,52.4715,49.20283333,46.37483333,44.39333333,42.859,47.542,43.16316667,45.9605,52.619,54.42933333,51.04933333,49.442,55.44283333,51.99133333,51.864,49.65783333
842,52.43033333,49.22266667,46.411,44.37966667,42.88566667,47.533,43.12333333,45.92866667,52.60733333,54.449,51.03366667,49.451,55.471,51.98533333,51.83266667,49.637
843,52.4495,49.238,46.416,44.3725,42.871,47.5095,43.103,45.8735,52.574,54.46,51.022,49.4185,55.4465,51.967,51.828,49.613
844,52.45733333,49.24433333,46.38966667,44.37633333,42.82433333,47.52433333,43.089,45.84733333,52.51,54.427,51.03033333,49.39733333,55.41466667,51.95866667,51.812,49.59633333
845,52.412,49.237,46.37133333,44.391,42.77683333,47.59733333,43.0555,45.86383333,52.44633333,54.35583333,51.03116667,49.40966667,55.42666667,51.9575,51.772,49.58833333
846,52.512,49.207,46.393,44.381,42.776,47.639,43.088,45.883,52.578,54.4,50.992,49.348,55.42,51.945,51.822,49.575
847,52.44116667,49.212,46.36466667,44.39433333,42.79183333,47.60733333,43.08883333,45.86966667,52.50716667,54.39916667,50.9945,49.32216667,55.39833333,51.95916667,51.77283333,49.51833333
848,52.42233333,49.21033333,46.347,44.397,42.821,47.54233333,43.10966667,45.91633333,52.54633333,54.33766667,50.999,49.33366667,55.42533333,51.93066667,51.693,49.52433333
849,52.413,49.2165,46.3015,44.381,42.8515,47.4625,43.1435,45.9385,52.547,54.329,51.0085,49.331,55.4185,51.9445,51.7105,49.565
850,52.388,49.23966667,46.32466667,44.36433333,42.855,47.44233333,43.16,45.93,52.53233333,54.34833333,51.03,49.33566667,55.41833333,51.965,51.75666667,49.60733333
851,52.36166667,49.26833333,46.43383333,44.36683333,42.8255,47.49633333,43.14333333,45.93216667,52.56983333,54.35683333,51.05616667,49.3645,55.45566667,51.93816667,51.75283333,49.61616667
852,52.41,49.255,46.353,44.386,42.818,47.463,43.13,46.003,52.644,54.426,51.047,49.352,55.419,51.894,51.797,49.557
853,52.43,49.23681818,46.37027273,44.37236364,42.78618182,47.49663636,43.17090909,45.99936364,52.57581818,54.36963636,51.03972727,49.29927273,55.40445455,51.884,51.81245455,49.57609091
854,52.408,49.20875,46.3825,44.3935,42.82575,47.42725,43.1315,45.93375,52.56075,54.313,51.00075,49.3195,55.42475,51.826,51.82375,49.59825
855,52.37841667,49.12825,46.34575,44.35491667,42.79566667,47.30208333,43.10766667,45.95166667,52.5195,54.303,50.96175,49.33208333,55.36725,51.77783333,51.76283333,49.52275
856,52.36675,49.11825,46.31408333,44.30533333,42.78483333,47.26666667,43.09808333,45.94666667,52.47533333,54.31258333,50.95175,49.34375,55.34058333,51.8095,51.73616667,49.469
857,52.363,49.18475,46.3195,44.30875,42.82325,47.35675,43.0885,45.914,52.46575,54.3255,50.968,49.3525,55.3785,51.88075,51.7505,49.47
858,52.33854545,49.21381818,46.34663636,44.38118182,42.84527273,47.475,43.07009091,45.95818182,52.51145455,54.34027273,50.99190909,49.33481818,55.41036364,51.87072727,51.71518182,49.46145455
859,52.364,49.242,46.333,44.303,42.788,47.495,43.051,45.98,52.556,54.293,51.111,49.263,55.414,51.838,51.737,49.556
860,52.40316667,49.22616667,46.32216667,44.29216667,42.79633333,47.4975,43.12766667,46.00083333,52.511,54.3405,51.0435,49.323,55.40733333,51.89216667,51.78283333,49.50766667
861,52.32766667,49.18766667,46.29866667,44.34533333,42.80266667,47.46533333,43.053,45.94233333,52.41933333,54.30533333,50.96466667,49.313,55.41066667,51.88033333,51.728,49.50333333
862,52.292,49.1865,46.285,44.301,42.771,47.417,43.077,45.892,52.425,54.302,50.987,49.3035,55.393,51.8795,51.742,49.523
863,52.31981818,49.21318182,46.30272727,44.23954545,42.74936364,47.42972727,43.13618182,45.90463636,52.46436364,54.30463636,51.02490909,49.31518182,55.373,51.91872727,51.74545455,49.52472727
864,52.3675,49.22025,46.347,44.2745,42.7635,47.48325,43.12225,45.929,52.45525,54.27875,50.9955,49.3275,55.38425,51.93675,51.68775,49.50275
865,52.39083333,49.18908333,46.36808333,44.32416667,42.74516667,47.39691667,43.13016667,45.83816667,52.46458333,54.28833333,50.98908333,49.30958333,55.41008333,51.83908333,51.73791667,49.513
866,52.33916667,49.19991667,46.33891667,44.32583333,42.78683333,47.27608333,43.11183333,45.85983333,52.43041667,54.30166667,50.90991667,49.29541667,55.33091667,51.82991667,51.73708333,49.473
867,52.37,49.20345455,46.38918182,44.31454545,42.74927273,47.27709091,43.09527273,45.83745455,52.42945455,54.285,50.95927273,49.32181818,55.41872727,51.83881818,51.71163636,49.48863636
868,52.32866667,49.16,46.385,44.25666667,42.764,47.336,43.068,45.87733333,52.42266667,54.27833333,50.94666667,49.354,55.36333333,51.80366667,51.73133333,49.499
869,52.29690909,49.16527273,46.35354545,44.247,42.75690909,47.39290909,43.05490909,45.89236364,52.41736364,54.24481818,50.94709091,49.31463636,55.33481818,51.79972727,51.67909091,49.51236364
870,52.28225,49.208,46.30108333,44.23408333,42.76266667,47.41241667,43.0715,45.88308333,52.38558333,54.21675,50.92925,49.26516667,55.34841667,51.83283333,51.64958333,49.4985
871,52.285,49.2345,46.29775,44.23375,42.78425,47.40875,43.09325,45.9025,52.374,54.2155,50.89875,49.25825,55.3585,51.85775,51.69,49.4685
872,52.328,49.22745455,46.42018182,44.34636364,42.76663636,47.41781818,43.09,45.97072727,52.46127273,54.20881818,50.93354545,49.27109091,55.36936364,51.84845455,51.70163636,49.47836364
873,52.308,49.202,46.362,44.31,42.853,47.426,43.14,45.948,52.404,54.127,50.989,49.362,55.403,51.883,51.638,49.532
874,52.29716667,49.16116667,46.31033333,44.32333333,42.74883333,47.3635,43.10083333,45.90133333,52.44733333,54.182,50.844,49.31283333,55.30633333,51.82466667,51.658,49.502
875,52.28336364,49.17990909,46.29709091,44.25036364,42.72290909,47.37718182,43.04281818,45.91890909,52.39781818,54.24609091,50.89790909,49.28336364,55.36918182,51.82972727,51.65472727,49.43054545
876,52.27783333,49.148,46.31408333,44.21908333,42.69766667,47.37475,43.03858333,45.915,52.37541667,54.19775,50.92025,49.27891667,55.35216667,51.84125,51.63158333,49.39608333
877,52.29518182,49.12709091,46.29654545,44.23427273,42.68145455,47.36281818,43.05354545,45.9,52.37818182,54.17354545,50.90036364,49.26963636,55.30118182,51.8,51.617,49.36309091
878,52.31366667,49.162,46.24666667,44.24433333,42.708,47.346,43.048,45.89566667,52.36766667,54.18666667,50.88133333,49.23,55.29,51.75833333,51.619,49.36966667
879,52.31045455,49.20109091,46.22727273,44.21354545,42.73654545,47.31527273,43.03854545,45.89754545,52.35209091,54.13618182,50.88454545,49.18272727,55.30490909,51.77627273,51.61845455,49.42027273
880,52.3205,49.16583333,46.25916667,44.17241667,42.64175,47.29208333,43.09058333,45.89658333,52.40975,54.06258333,50.91208333,49.207,55.28583333,51.742,51.59675,49.30408333
881,52.2655,49.21416667,46.25083333,44.18658333,42.74925,47.27291667,43.04641667,45.95241667,52.39725,54.12841667,50.80291667,49.237,55.23416667,51.702,51.58425,49.25491667
882,52.21254545,49.10036364,46.187,44.17081818,42.69045455,47.28163636,43.02809091,45.949,52.38863636,54.10227273,50.86809091,49.17127273,55.16763636,51.64727273,51.52490909,49.31627273
883,52.20854545,49.05872727,46.19263636,44.13427273,42.68227273,47.30363636,43.00027273,45.91645455,52.31063636,54.08772727,50.83409091,49.20690909,55.21363636,51.70581818,51.54618182,49.29172727
884,52.2005,49.07516667,46.17083333,44.12025,42.6605,47.29408333,43.00033333,45.91841667,52.29483333,54.08966667,50.829,49.17641667,55.19983333,51.69991667,51.55725,49.25075
885,52.19754545,49.10963636,46.17818182,44.12581818,42.65481818,47.30654545,43.00881818,45.92027273,52.29445455,54.10481818,50.82945455,49.12327273,55.20990909,51.71518182,51.53963636,49.25472727
886,52.20045455,49.08836364,46.21709091,44.13945455,42.68463636,47.31709091,43.00009091,45.92045455,52.32045455,54.10227273,50.81109091,49.10890909,55.24536364,51.73772727,51.53381818,49.25254545
887,52.18675,49.01775,46.22925,44.1415,42.69575,47.259,42.9795,45.9255,52.3765,54.04725,50.80325,49.13675,55.2275,51.69325,51.5715,49.22175
888,52.15454545,49.03654545,46.23663636,44.12518182,42.65345455,47.19590909,42.97690909,45.89227273,52.34072727,53.98227273,50.81172727,49.18372727,55.21518182,51.683,51.60127273,49.28181818
889,52.11,49.052,46.213,44.187,42.718,47.315,42.996,45.905,52.268,54.105,50.769,49.181,55.227,51.693,51.494,49.26
890,52.12454545,49.05290909,46.19027273,44.11336364,42.65527273,47.29136364,42.906,45.92772727,52.338,54.10863636,50.82263636,49.07372727,55.20245455,51.67209091,51.51945455,49.25272727
891,52.10275,49.03875,46.1535,44.13225,42.57175,47.20125,42.9975,45.94725,52.291,54.055,50.783,49.09375,55.167,51.6025,51.51375,49.20775
892,52.08545455,49.04990909,46.16363636,44.14354545,42.60518182,47.2,43.00236364,45.89318182,52.22590909,53.97081818,50.73936364,49.07536364,55.16554545,51.615,51.45754545,49.19618182
893,52.06472727,49.06554545,46.16727273,44.16572727,42.66790909,47.13854545,42.99363636,45.92554545,52.28681818,54.03936364,50.77590909,49.071,55.171,51.62409091,51.50772727,49.21
894,52.02836364,49.03190909,46.15909091,44.17618182,42.64836364,47.01081818,42.94272727,45.90327273,52.28227273,54.06572727,50.76863636,49.07327273,55.12781818,51.56863636,51.53318182,49.19
895,52.028,48.99533333,46.178,44.14833333,42.58733333,46.91233333,42.90933333,45.846,52.22033333,54.00133333,50.69966667,49.058,55.08766667,51.49,51.47333333,49.178
896,52.07545455,49.00872727,46.21763636,44.11263636,42.56690909,46.83809091,42.968,45.91563636,52.28027273,54.02054545,50.68263636,49.03872727,55.10318182,51.42963636,51.47254545,49.21345455
897,52.03527273,48.97645455,46.22063636,44.13536364,42.56227273,46.70181818,42.92163636,45.90854545,52.26636364,54.01690909,50.66318182,49.01290909,55.07136364,51.36654545,51.55118182,49.163
898,52.018,48.981,46.267,44.199,42.655,46.64,42.998,45.944,52.25,54.046,50.575,49.082,55.105,51.382,51.503,49.223
899,52.02345455,48.96190909,46.21518182,44.13627273,42.575,46.48909091,42.95709091,45.91854545,52.21090909,54.03418182,50.62863636,49.05381818,55.09045455,51.35745455,51.543,49.13118182
900,52.06572727,49.00827273,46.25827273,44.15781818,42.57763636,46.44863636,42.96527273,45.862,52.27409091,54.04445455,50.67572727,49.06654545,55.08163636,51.35009091,51.51018182,49.19645455
901,52.04881818,49.03572727,46.27190909,44.16981818,42.59236364,46.45390909,42.98254545,45.85,52.257,54.047,50.59845455,49.01981818,55.09963636,51.32645455,51.50272727,49.20863636
902,52.03645455,49.01718182,46.21954545,44.15354545,42.56327273,46.47836364,42.91036364,45.88054545,52.20427273,54.04190909,50.59590909,49.00863636,55.08154545,51.30527273,51.538,49.17645455
903,52.05518182,49.02863636,46.18190909,44.17572727,42.556,46.63345455,42.92,45.91218182,52.21318182,53.99645455,50.67081818,48.99936364,55.07027273,51.34818182,51.58690909,49.18572727
904,52.02427273,49.055,46.20054545,44.20845455,42.59690909,46.78527273,42.945,45.93763636,52.23181818,53.966,50.66445455,48.983,55.04481818,51.42590909,51.57554545,49.19436364
905,52.00009091,49.03336364,46.19254545,44.195,42.61072727,46.81272727,42.94172727,45.94636364,52.22854545,53.948,50.59027273,48.98754545,55.027,51.45627273,51.52063636,49.186
906,52.06618182,49.00763636,46.16463636,44.16027273,42.59645455,46.76818182,42.96763636,45.93436364,52.27,53.91281818,50.59518182,49.01390909,55.05772727,51.437,51.514,49.19972727
907,52.08036364,49.07109091,46.24554545,44.15318182,42.66063636,46.67363636,42.94654545,45.92563636,52.33090909,53.945,50.649,49.04009091,55.06027273,51.42718182,51.54454545,49.20045455
908,52.04636364,49.07809091,46.16527273,44.12845455,42.63109091,46.53945455,42.97354545,45.87372727,52.24363636,54.00609091,50.63918182,49.056,55.03963636,51.34127273,51.50372727,49.20745455
909,52.05,49.009,46.238,44.233,42.622,46.474,42.949,45.911,52.23,53.987,50.541,48.986,55.046,51.284,51.521,49.212
910,52.09454545,49.02354545,46.19709091,44.17936364,42.61563636,46.51036364,43.06172727,45.93736364,52.20454545,53.93790909,50.52918182,49.03236364,55.08781818,51.29490909,51.52463636,49.12563636
911,52.07690909,48.99636364,46.17090909,44.15109091,42.54954545,46.45836364,42.96745455,45.96209091,52.18154545,53.88063636,50.52063636,48.94127273,54.98972727,51.27145455,51.40881818,49.099
912,52.01018182,48.98927273,46.14272727,44.11181818,42.56554545,46.53036364,42.99709091,45.967,52.19445455,53.86681818,50.53936364,48.93527273,54.97136364,51.26236364,51.407,49.10445455
913,51.96345455,49.00809091,46.18236364,44.13972727,42.5,46.46081818,42.98327273,45.98290909,52.16409091,53.87172727,50.484,48.92890909,55.00609091,51.29090909,51.43190909,49.09018182
914,51.98109091,48.99009091,46.14781818,44.12918182,42.50672727,46.397,42.97981818,45.99527273,52.16318182,53.87718182,50.43872727,48.91218182,54.97754545,51.19236364,51.46118182,49.06472727
915,52.007,48.9625,46.0975,44.1025,42.4925,46.44,43.022,45.973,52.156,53.8585,50.4725,48.894,54.915,51.1375,51.4415,49.0555
916,51.96881818,48.94127273,46.069,44.13309091,42.45645455,46.40890909,43.001,45.94618182,52.15290909,53.86163636,50.49809091,48.90627273,54.89563636,51.17445455,51.40818182,49.10036364
917,51.95536364,48.93527273,46.07845455,44.16,42.51518182,46.36563636,42.96390909,45.94145455,52.17909091,53.87254545,50.46518182,48.91045455,54.90727273,51.197,51.40836364,49.14272727
918,52.00163636,48.94018182,46.13290909,44.15990909,42.55809091,46.44645455,42.99227273,45.92909091,52.15318182,53.824,50.44645455,48.90618182,54.90581818,51.24354545,51.40363636,49.109
919,51.98072727,48.89454545,46.06563636,44.19154545,42.51481818,46.45827273,42.96645455,45.92436364,52.10063636,53.79036364,50.46827273,48.99109091,54.88563636,51.25390909,51.39854545,49.06354545
920,52.0045,48.9454,46.0691,44.1652,42.5134,46.6197,42.9956,45.9948,52.1836,53.8376,50.4963,48.9427,54.9627,51.317,51.3499,49.1043
921,51.94836364,48.89263636,46.10836364,44.14818182,42.431,46.56581818,43.03445455,45.97545455,52.05281818,53.69236364,50.45154545,48.86563636,54.94154545,51.21127273,51.30136364,49.04818182
922,51.972,48.869,46.042,44.14,42.471,46.594,43.009,46.07,52.041,53.806,50.427,48.842,54.937,51.324,51.365,49.09
923,51.88836364,48.86445455,46.082,44.12363636,42.51736364,46.54036364,42.93627273,46.02090909,52.03463636,53.77690909,50.45972727,48.862,54.87427273,51.19127273,51.31045455,49.02454545
924,51.9061,48.8379,46.0887,44.1166,42.4761,46.5836,42.9542,45.9656,52.0376,53.7425,50.4387,48.7344,54.9076,51.2437,51.3338,48.9685
925,51.92618182,48.781,46.11272727,44.13318182,42.48736364,46.52518182,42.96927273,45.95836364,52.05681818,53.79627273,50.39509091,48.84354545,54.95127273,51.19863636,51.34518182,49.06690909
926,51.89509091,48.75881818,46.05254545,44.06863636,42.39063636,46.56990909,42.87745455,45.934,51.98463636,53.75445455,50.33145455,48.81936364,54.82327273,51.14263636,51.26190909,49.01872727
927,51.8547,48.7592,46.0168,44.1207,42.4503,46.4506,42.9253,45.9859,51.9406,53.7214,50.3257,48.8154,54.8049,51.0889,51.1411,48.9787
928,51.78636364,48.76609091,45.96490909,44.12472727,42.443,46.26909091,42.85854545,45.98463636,51.976,53.73,50.32627273,48.73927273,54.70890909,51.02654545,51.10618182,48.92145455
929,51.7462,48.6892,45.9476,44.0012,42.421,46.0146,42.8006,45.96,51.9292,53.744,50.2798,48.6674,54.5872,50.8518,51.177,48.9076
930,51.72027273,48.65072727,45.99,44.01072727,42.32845455,45.77045455,42.83809091,45.89454545,51.87981818,53.70054545,50.149,48.64009091,54.60254545,50.74154545,51.259,48.90054545
931,51.685,48.6035,46.028,44.0455,42.281,45.61,42.8425,45.8595,51.918,53.6835,50.105,48.636,54.638,50.6655,51.203,48.8845
932,51.69018182,48.57490909,46.08781818,43.95527273,42.28490909,45.43954545,42.84418182,45.89445455,51.93936364,53.63645455,50.13963636,48.64281818,54.63481818,50.58218182,51.09745455,48.86481818
933,51.6752,48.5904,46.1148,43.886,42.2904,45.2714,42.8764,45.9018,51.889,53.5654,50.096,48.6574,54.6174,50.5768,51.0728,48.8438
934,51.58481818,48.52890909,45.98381818,43.86127273,42.32154545,45.20890909,42.83581818,45.84036364,51.84118182,53.58472727,50.05472727,48.65418182,54.54918182,50.53427273,51.091,48.82427273
935,51.5675,48.5341,45.9019,43.8384,42.2595,45.1804,42.751,45.7903,51.8403,53.5695,50.0593,48.5884,54.4919,50.4369,51.1362,48.7721
936,51.60372727,48.638,45.99836364,43.86227273,42.24127273,45.17336364,42.73272727,45.801,51.83309091,53.51136364,50.018,48.53545455,54.49472727,50.462,51.13190909,48.73309091
937,51.5142,48.5606,45.9022,43.823,42.2614,45.2294,42.7612,45.7624,51.7444,53.4648,50.0472,48.557,54.5366,50.428,51.061,48.7158
938,51.4736,48.5818,45.8836,43.9364,42.2638,45.2524,42.6344,45.7912,51.7046,53.494,50.12,48.5226,54.5274,50.4254,51.085,48.6954
939,51.46763636,48.71736364,45.98709091,44.00527273,42.229,45.43727273,42.69927273,45.75454545,51.72681818,53.51690909,49.96109091,48.53409091,54.43736364,50.47263636,51.10718182,48.82190909
940,51.571,48.5687,45.9425,44.0026,42.2751,45.594,42.77,45.7676,51.7085,53.4948,50.0274,48.559,54.4044,50.5863,51.0719,48.8613
941,51.8214,48.6724,45.98,44.0012,42.2827,45.5723,42.7907,45.9213,51.6976,53.3435,49.9309,48.5614,54.5633,50.5672,51.1375,48.6855
942,51.42854545,48.64427273,45.94318182,43.93536364,42.26681818,45.532,42.81172727,45.73227273,51.56763636,53.37809091,49.919,48.42154545,54.42518182,50.53218182,51.01445455,48.62627273
943,51.694,48.507,45.845,43.889,42.315,45.462,42.779,45.885,51.654,53.409,49.899,48.427,54.457,50.524,51.089,48.709
944,51.488,48.614,45.925,43.831,42.353,45.227,42.784,45.863,51.571,53.398,49.887,48.429,54.363,50.359,51.037,48.696
945,51.581,48.754,45.801,43.77,42.241,45.466,42.681,45.801,51.455,53.382,49.906,48.314,54.366,50.513,50.995,48.649
946,51.537,48.57,45.837,43.766,42.101,45.325,42.549,45.709,51.537,53.33,49.915,48.356,54.355,50.299,51.003,48.506
947,51.269,48.535,45.758,43.741,41.961,45.238,42.612,45.715,51.595,53.244,49.62,48.362,54.198,50.293,50.987,48.579
948,51.40081818,48.44045455,45.818,43.76645455,42.09827273,45.30890909,42.59927273,45.59318182,51.41045455,53.22763636,49.70454545,48.34472727,54.138,50.42845455,50.87336364,48.56536364
949,51.4563,48.4265,45.7988,43.7519,42.1498,45.2422,42.6835,45.6323,51.5153,53.2971,49.7283,48.3367,54.1563,50.4087,50.9565,48.582
950,51.2549,48.2622,45.6997,43.6474,41.9479,45.0891,42.6588,45.5606,51.3643,53.0818,49.6652,48.1704,54.1113,50.2664,50.7537,48.4004
951,51.3571,48.3187,45.5747,43.5298,42.0618,45.2413,42.4903,45.5826,51.2848,53.129,49.6103,48.2051,54.07,50.1502,50.7003,48.4367
952,51.4151,48.2352,45.5737,43.7295,42.0311,45.1385,42.5809,45.7039,51.278,53.1253,49.641,48.2668,54.0057,50.1201,50.8788,48.3962
953,51.1572,48.0729,45.539,43.4992,41.9225,45.0404,42.5408,45.51,51.0782,53.0988,49.3813,48.0345,54.0296,50.2494,50.6731,48.4351
954,51.1649,48.0956,45.4324,43.2316,41.8264,44.9437,42.3487,45.5158,51.2234,53.0933,49.3871,48.0692,54.0204,50.048,50.5031,48.3977
955,51.2437,48.1486,45.4489,43.4435,41.9664,45.0213,42.4414,45.5037,51.161,53.1308,49.5935,48.0346,53.8255,50.0132,50.64,48.5118
956,51.0999,48.1612,45.4214,43.4106,41.8345,45.1075,42.4927,45.4489,51.1799,53.0783,49.3271,47.9904,53.9381,50.1146,50.4284,48.3567
957,50.9714,48.0099,45.4801,43.3914,41.737,45.1277,42.2198,45.5978,51.1191,52.8965,49.3427,47.7619,53.8585,49.955,50.5353,48.3038
958,50.7619,47.8706,45.3043,43.435,41.6083,45.012,42.333,45.4341,50.9878,52.8716,49.2688,47.7748,53.7868,49.9819,50.3709,48.1344
959,50.9785,47.8813,45.2426,43.4868,41.8497,45.1187,42.4012,45.4698,50.9785,52.9061,49.2834,47.8735,53.7593,49.9276,50.6543,48.431
960,50.9474,47.9245,45.1912,43.2976,41.8294,45.0348,42.3179,45.3842,50.9448,52.8326,49.2509,47.8516,53.5707,49.9192,50.4558,48.2005
961,50.601,47.922,45.161,43.22,41.689,45.052,42.264,45.216,50.847,52.652,49.207,47.786,53.417,49.863,50.055,48.032
962,50.724,47.883,45.32,43.148,41.727,45.237,42.173,45.209,50.864,52.897,49.109,47.772,53.621,50.056,50.306,48.078
963,50.496,47.915,45.248,43.149,41.702,44.965,42.241,45.333,50.865,52.709,49.362,47.631,53.617,49.872,50.383,48.199
964,50.593,47.959,45.297,43.213,41.737,45.21,42.315,45.384,51.027,52.764,49.233,47.554,53.546,50.043,50.246,48.017
965,50.738,47.609,45.071,43.241,41.529,45.189,42.385,45.336,50.974,52.627,49.174,47.668,53.483,49.882,50.236,47.816
966,50.6195,47.9233,45.1617,43.5388,41.4874,45.0466,42.2964,45.4366,50.8643,52.7165,49.1481,47.7864,53.5087,50.1302,50.2763,48.0747
967,50.841,47.865,45.2775,43.465,41.7555,45.5175,42.4745,45.312,50.873,52.823,49.2735,47.588,53.6385,50.054,50.4495,48.0175
968,50.46566667,47.84033333,45.16477778,43.23466667,41.79055556,45.60122222,42.262,45.19611111,50.77022222,52.916,49.55544444,47.57,53.56666667,49.86233333,50.411,47.95322222
