"","Rdate","Ozone","Temp","Pressure","RH","WindDir","WindSpeed.mph.","Rainfall","VPD","site"
"992",2015-06-01 21:00:00,30.125,63.425,30.09875,81.75,40,2.5,0,3.64157132185353,2
"993",2015-06-01 22:00:00,27.425,62.875,30.103,83.25,59.5,0.25,0,3.27943889082234,2
"994",2015-06-01 23:00:00,23.95,61.9,30.0985,87.5,132,0,0,2.36490575204412,2
"995",2015-06-02 00:00:00,22.075,60.6,30.088,90.5,132.75,0,0,1.71836801571634,2
"996",2015-06-02 01:00:00,21.025,59.975,30.07825,92.5,137.25,0,0,1.32448851480549,2
"997",2015-06-02 02:00:00,18.1,57.9,30.077,93.25,131,0,0,1.10895348912935,2
"998",2015-06-02 03:00:00,9.35,57.375,30.07925,95.25,150.25,0,0,0.763483570038827,2
"999",2015-06-02 04:00:00,16.4,58,30.0865,95,24,0,0,0.822894680259595,2
"1001",2015-06-02 06:00:00,19.35,59.15,30.106,90.75,39,1.75,0,1.58647273323757,2
"1002",2015-06-02 07:00:00,21.675,59.35,30.109,90.25,72.75,0.75,0,1.68533930563766,2
"1003",2015-06-02 08:00:00,24.85,61.225,30.11175,86.25,118.25,1,0,2.54550168680454,2
"1004",2015-06-02 09:00:00,34.425,63.05,30.114,77.75,84.5,1,0,4.38674475787916,2
"1005",2015-06-02 10:00:00,38.2,65.65,30.1065,72.5,139,1.75,0,5.93745834778743,2
"1006",2015-06-02 11:00:00,39.95,66.575,30.1,72.25,129.75,1.75,0,6.18088595893118,2
"1007",2015-06-02 12:00:00,40.7,67.925,30.08275,71.75,145.75,2.25,0,6.59371594507515,2
"1008",2015-06-02 13:00:00,43.775,68.3,30.0725,70.25,193,2.5,0,7.03225236097031,2
"1009",2015-06-02 14:00:00,44.25,68.7,30.06125,69.25,138.5,2.25,0,7.36706900395672,2
"1010",2015-06-02 15:00:00,45.125,69.2,30.04325,68.75,139,3.5,0,7.61800817152587,2
"1011",2015-06-02 16:00:00,46.85,71.05,30.02475,66.5,145.25,2.25,0,8.70685105788227,2
"1012",2015-06-02 17:00:00,46.15,70.725,30.01525,66,140.75,3.5,0,8.73249375025941,2
"1013",2015-06-02 18:00:00,44.6,70.425,30.01675,66.25,142.5,2.75,0,8.57883977339474,2
"1014",2015-06-02 19:00:00,44.125,70.625,30.0215,66.25,149.5,2,0,8.63656419516983,2
"1015",2015-06-02 20:00:00,40.925,66.8,30.022,75,158.5,2.5,0,5.6452680892115,2
"1016",2015-06-02 21:00:00,35.825,63.9,30.025,82.25,139.5,1.5,0,3.60652559268562,2
"1017",2015-06-02 22:00:00,32.75,62.4,30.0235,85.75,135.5,2,0,2.74533535302085,2
"1018",2015-06-02 23:00:00,31.575,61.3,30.02375,87.25,132.25,1.75,0,2.36087559467362,2
"1019",2015-06-03 00:00:00,33.5,61.45,30.0235,86,172,1.5,0,2.60569573448939,2
"1020",2015-06-03 01:00:00,28.375,59.95,30.00725,87.75,144,0.25,0,2.16434443755995,2
"1021",2015-06-03 02:00:00,22.15,57.525,29.99725,91,133.5,0,0,1.46068610285837,2
"1022",2015-06-03 03:00:00,11.5,55.3,29.9945,94,133,0,0,0.895687553853677,2
"1023",2015-06-03 04:00:00,12.2,55.325,30,95,133,0,0,0.747074935469216,2
"1024",2015-06-03 05:00:00,13.1,55.3666666666667,30.004,95.3333333333333,132.666666666667,0,0,0.698107546766613,2
"1025",2015-06-03 06:00:00,12.8,55.9666666666667,30.0203333333333,96,136.333333333333,0.333333333333333,0,0.611823884711359,2
"1026",2015-06-03 07:00:00,14.25,57.9,30.02575,96,129.75,2.25,0,0.656118057482002,2
"1027",2015-06-03 08:00:00,19.05,60.575,30.0305,94,128.75,1.75,0,1.08896403527108,2
"11971",2015-06-10 10:00:00,46.7,84.875,29.8175,53.25,240.25,4.5,0,19.1550175251975,2
"1198",2015-06-10 11:00:00,55.975,87.375,29.81375,48.75,214.75,4,0,22.7295248973698,2
"1199",2015-06-10 12:00:00,59.125,89.175,29.79875,47,237.5,4,0,24.8775611841612,2
"1200",2015-06-10 13:00:00,61.175,90.05,29.786,45.75,242,3.75,0,26.1727785480217,2
"1201",2015-06-10 14:00:00,60.925,91.475,29.7755,45.25,266.75,3.5,0,27.6075978371307,2
"1202",2015-06-10 15:00:00,67.8,92.3,29.76625,43.75,239,4.5,0,29.1002441560574,2
"1203",2015-06-10 16:00:00,74.575,92.225,29.7565,44,187,4.5,0,28.9161934382479,2
"1204",2015-06-10 17:00:00,63.925,92.5,29.747,43.5,218.25,4.75,0,29.4163248267171,2
"1205",2015-06-10 18:00:00,55.5,92.3,29.73975,45,207.75,4.5,0,28.458455328053,2
"1206",2015-06-10 19:00:00,49.425,90.525,29.73675,47.75,194.75,4.5,0,25.5976623868528,2
"1207",2015-06-10 20:00:00,39.025,85.975,29.73475,55.75,174.75,2,0,18.8848167887616,2
"1208",2015-06-10 21:00:00,34.975,82.075,29.74125,62,186.75,2,0,14.2298712350223,2
"1209",2015-06-10 22:00:00,29.3,79.6,29.74825,68.5,243.75,0.5,0,10.8908004207092,2
"1210",2015-06-10 23:00:00,23.225,77,29.7775,74.75,234.25,0,0,8.01312959660798,2
"1211",2015-06-11 00:00:00,16.725,75.35,29.78325,79.5,149,0,0,6.1626620246446,2
"1212",2015-06-11 01:00:00,18.95,74.3,29.775,80.75,210.5,0,0,5.57620920159847,2
"1213",2015-06-11 02:00:00,18.95,73.975,29.7785,80.75,252.75,0,0,5.51548817117491,2
"1214",2015-06-11 03:00:00,16.875,72.825,29.78425,84,195,0.5,0,4.41080816936235,2
"1215",2015-06-11 04:00:00,12.1,73.1,29.791,83.5,129.5,1.5,0,4.59079418915075,2
"1216",2015-06-11 05:00:00,5.7,70.65,29.78825,87.75,129.25,0,0,3.14033459816073,2
"1217",2015-06-11 06:00:00,7.45,69.95,29.8035,90.5,217.25,0,0,2.37543796927781,2
"1218",2015-06-11 07:00:00,12.65,71.725,29.812,89.5,160.25,0.25,0,2.8057330322356,2
"1219",2015-06-11 08:00:00,26.075,76.775,29.822,80.25,178.25,2.25,0,6.27362773838559,2
"1220",2015-06-11 09:00:00,41.775,81.675,29.81875,70.75,209.75,2.5,0,10.8155780613008,2
"12211",2015-06-11 10:00:00,52.375,83,29.81925,67.75,231.5,3.25,0,12.4347203508182,2
"12261",2015-06-11 15:00:00,56.0666666666667,90.7666666666667,29.761,49.6666666666667,222,6.33333333333333,0,24.8287983327521,2
"12271",2015-06-11 16:00:00,50.2,90.7,29.7383333333333,46.6666666666667,224,7,0,26.2542935039511,2
"12281",2015-06-11 17:00:00,50.55,90.175,29.73125,47.75,215.75,7.25,0,25.3106609819368,2
"12291",2015-06-11 18:00:00,53.6,89.875,29.71525,51.75,198.5,5.75,0,23.1496846028536,2
"12301",2015-06-11 19:00:00,48.5,88.85,29.712,54.5,192,4.5,0,21.1358088731635,2
"12311",2015-06-11 20:00:00,45.9,85.9,29.7125,59.5,163.5,3.25,0,17.1892020073253,2
"12321",2015-06-11 21:00:00,43.7,82.75,29.72875,66.25,214,1.75,0,12.9293901160134,2
"12331",2015-06-11 22:00:00,36.725,79.9,29.741,73.25,182,0,0,9.34130062330511,2
"12341",2015-06-11 23:00:00,35.35,78.875,29.74975,77.25,224,0.5,0,7.66896384917075,2
"12351",2015-06-12 00:00:00,35.2,78.45,29.749,79,227,1,0,6.98072667075141,2
"12361",2015-06-12 01:00:00,32,77.95,29.7515,82,173.5,2,0,5.88942087991434,2
"12371",2015-06-12 02:00:00,26,76.5,29.765,85.5,247.5,0.5,0,4.52016233103198,2
"12381",2015-06-12 03:00:00,26.225,75.75,29.749,86.75,205,1.25,0,4.02827791595678,2
"12391",2015-06-12 04:00:00,27.15,75.525,29.7425,86.75,216.25,1.75,0,3.99776448560865,2
"12401",2015-06-12 05:00:00,27.075,75.225,29.75175,87,176,1.75,0,3.88415985608094,2
"12411",2015-06-12 06:00:00,28.675,75.55,29.7695,87,227.25,4,0,3.92572117476633,2
"12421",2015-06-12 07:00:00,29,76.65,29.79075,85.75,234.25,4.25,0,4.46508820901201,2
"12431",2015-06-12 08:00:00,32.375,79.375,29.803,82.75,210.25,4.5,0,5.95604345480436,2
"12441",2015-06-12 09:00:00,40.375,83.425,29.80525,75,220.5,6.25,0,9.78469740989882,2
"12471",2015-06-12 12:00:00,38.975,88.525,29.81525,63.25,263.5,6.5,0,16.9088947956738,2
"12481",2015-06-12 13:00:00,40.225,89.325,29.80625,62,267.75,6.5,0,17.914243573882,2
"12491",2015-06-12 14:00:00,42.275,86.05,29.79275,63.25,249.5,5.5,0.0075,15.7032045541486,2
"12501",2015-06-12 15:00:00,39.75,86.475,29.792,63.5,229.75,4.5,0.01,15.7518833184235,2
"12511",2015-06-12 16:00:00,44.575,87.85,29.7915,63.25,221.25,5.75,0.01,16.5548475096445,2
"12521",2015-06-12 17:00:00,42.45,86.9,29.801,59,233.5,7.25,0.01,17.8888872444909,2
"12531",2015-06-12 18:00:00,38.925,82.375,29.797,60.75,233.25,3.75,0.01,14.8427611411783,2
"12541",2015-06-12 19:00:00,36.175,81.575,29.80375,67.5,222.5,3.25,0.01,11.9593503900306,2
"12551",2015-06-12 20:00:00,33.25,81.575,29.82175,71,187.75,0.5,0.01,10.7156948743866,2
"12561",2015-06-12 21:00:00,28.825,78.65,29.835,77.75,165.75,0.25,0.01,7.44597573353568,2
"12571",2015-06-12 22:00:00,26.25,77.85,29.85675,79.25,193.25,0.5,0.01,6.76596223290534,2
"12581",2015-06-12 23:00:00,23.475,76.8,29.86925,82.75,169.25,0.5,0.01,5.43035136739877,2
"12591",2015-06-13 00:00:00,19.95,75.875,29.87125,85.5,233.75,1,0.0025,4.43159029001998,2
"12601",2015-06-13 01:00:00,17.15,75,29.854,88.5,155,0.5,0,3.41012308142512,2
"12611",2015-06-13 02:00:00,15.925,74.45,29.85625,89.5,215,0,0,3.05695897491561,2
"12621",2015-06-13 03:00:00,13.95,73.7,29.85725,91,172,0,0,2.55487408099024,2
"12631",2015-06-13 04:00:00,10.225,72.75,29.863,92.75,234,0,0,1.99394440196077,2
"12641",2015-06-13 05:00:00,12,72.4,29.87175,93.75,201.25,0,0,1.69845427551935,2
"1265",2015-06-13 06:00:00,20.125,73.125,29.8885,91.5,181,2.5,0,2.37072846894901,2
"1266",2015-06-13 07:00:00,21.45,74.8,29.905,87.5,208,5,0,3.68756661812279,2
"1267",2015-06-13 08:00:00,22.55,76.8,29.92825,85,201.25,5.25,0,4.73479097330985,2
"1268",2015-06-13 09:00:00,27.625,79.5,29.9385,79.75,180.75,7,0,6.97579883816736,2
"1269",2015-06-13 10:00:00,29.475,80.8,29.936,77.5,166.75,9,0,8.07998180753873,2
"1270",2015-06-13 11:00:00,29.825,81.375,29.9405,74.25,184,8,0,9.42094658528955,2
"1271",2015-06-13 12:00:00,31.125,83.125,29.93475,71,204.5,7.5,0,11.2466212502902,2
"1272",2015-06-13 13:00:00,30.775,85.525,29.913,65.5,195.25,7.5,0,14.4311522486616,2
"1273",2015-06-13 14:00:00,35.4,86.55,29.88325,63,203.5,7.5,0,15.9815049693643,2
"1274",2015-06-13 15:00:00,33.175,87.25,29.86775,62.5,198,9,0,16.5615583198773,2
"1275",2015-06-13 16:00:00,35.525,87.175,29.85625,60.75,152.75,9.25,0,17.2927587632875,2
"1276",2015-06-13 17:00:00,36.025,85.15,29.84175,65.75,165.5,7,0,14.1560411659035,2
"1277",2015-06-13 18:00:00,37.35,86.6,29.841,60,179.25,8,0,17.3042735426657,2
"1278",2015-06-13 19:00:00,32.325,84.675,29.86,63.75,197.75,6.25,0,14.7921662827292,2
"1279",2015-06-13 20:00:00,28.625,81.625,29.87075,69.75,189,5,0,11.162762241324,2
"1280",2015-06-13 21:00:00,27.1,80.4,29.884,74.6666666666667,205.666666666667,6.33333333333333,0,8.97958265773297,2
"1281",2015-06-13 22:00:00,23.9,79.8,29.909,76,245,3,0,8.33843679712194,2
"1282",2015-06-13 23:00:00,23.35,78.7,29.917,78.5,186.25,4.25,0,7.21049019647785,2
"1283",2015-06-14 00:00:00,22.725,77.7,29.91175,80,167,4,0,6.48562119981928,2
"1284",2015-06-14 01:00:00,22.95,76.6,29.9045,81.5,189.25,5,0,5.79184455619097,2
"1285",2015-06-14 02:00:00,20.975,75.025,29.8935,85.25,205.5,4,0,4.38049975193079,2
"1286",2015-06-14 03:00:00,18.5,74.85,29.8945,87,184.75,4,0,3.83513323333715,2
"1287",2015-06-14 04:00:00,15.25,74.6,29.8915,88,191,2.5,0,3.51065432231375,2
"1288",2015-06-14 05:00:00,13.3,74.5,29.903,88.5,199.75,2.75,0,3.35313009829467,2
"1289",2015-06-14 06:00:00,11.85,74.475,29.91825,89.5,183.75,4,0,3.05888294180135,2
"1290",2015-06-14 07:00:00,12.05,75.275,29.93125,88.5,200.5,4.5,0,3.44287902532635,2
"1291",2015-06-14 08:00:00,16.1,77.475,29.92975,84.25,185,5.5,0,5.08408852147355,2
"1292",2015-06-14 09:00:00,21.525,79.225,29.93175,79.25,220,6.25,0,7.07516369167202,2
"1293",2015-06-14 10:00:00,22.55,77.325,29.942,83,220.25,7.25,0.02,5.54976127624199,2
"1294",2015-06-14 11:00:00,19.875,75.8,29.95225,90.75,267.75,2.75,0.07,2.82256608941413,2
"1295",2015-06-14 12:00:00,24.25,81.35,29.942,80.25,246.5,4.5,0.07,7.30035536222954,2
"1296",2015-06-14 13:00:00,30.95,84.225,29.92725,70.5,245.75,5,0.07,11.8597646269517,2
"1297",2015-06-14 14:00:00,27.825,75.975,29.93425,88.25,288.25,3,0.7,3.7855716450319,2
"1298",2015-06-14 15:00:00,23.25,76.225,29.93175,92.75,267.5,1.5,0.925,2.24971420774638,2
"1299",2015-06-14 16:00:00,25.2,79.3,29.93225,89,276.25,0.75,0.93,3.77522182461626,2
"1300",2015-06-14 17:00:00,29.45,81.95,29.913,75.5,214.5,4.5,0.93,9.12057907454262,2
"1301",2015-06-14 18:00:00,26.15,80.9,29.91225,78,208,3.75,0.93,7.93180375382618,2
"1302",2015-06-14 19:00:00,23.5,79.9666666666667,29.9193333333333,81,192,2.33333333333333,0.93,6.63745700691428,2
"1303",2015-06-14 20:00:00,20.5333333333333,78.1666666666667,29.923,82,191.666666666667,2,0.93,5.93407824846377,2
"1304",2015-06-14 21:00:00,17.5,77,29.938,85.5,192.75,3.75,0.93,4.59724479196719,2
"1305",2015-06-14 22:00:00,12.1666666666667,76.3333333333333,29.9526666666667,88.3333333333333,200,2.33333333333333,0.93,3.61644778295583,2
"1306",2015-06-14 23:00:00,12.1,75,29.9566666666667,91,218.333333333333,2.33333333333333,0.93,2.66846962201948,2
"1307",2015-06-15 00:00:00,11.625,74.175,29.95875,91,206.5,1.75,0.2325,2.59582847505437,2
"1308",2015-06-15 01:00:00,9.5,73.925,29.95975,91.5,202.5,4,0,2.43150597163222,2
"1309",2015-06-15 02:00:00,13.125,73.7,29.947,91.5,174.25,4.25,0,2.4144071493516,2
"1310",2015-06-15 03:00:00,12.675,72.65,29.925,93,185.5,1.5,0,1.91979763055485,2
"1311",2015-06-15 04:00:00,11.7,72.25,29.93475,94,210,2,0,1.62205993238091,2
"1312",2015-06-15 05:00:00,10.775,71.95,29.95525,94,209.25,1.5,0,1.60570897736156,2
"1313",2015-06-15 06:00:00,9.9,72.1,29.971,94.75,189,1.25,0,1.41153991647203,2
"1314",2015-06-15 07:00:00,12.5,74.325,29.9785,92.25,207.25,3.25,0,2.2587366472545,2
"1315",2015-06-15 08:00:00,15.65,77.025,29.98325,86,239.5,4.25,0,4.45764667883885,2
"1316",2015-06-15 09:00:00,20.375,79.375,29.9855,79.25,206.5,5.25,0,7.10950495598362,2
"1320",2015-06-15 13:00:00,30.075,86.2,29.9475,68,157.5,4.75,0,13.6721425766448,2
"1321",2015-06-15 14:00:00,26.775,85.225,29.9285,71.25,179.75,5.5,0,11.928625837775,2
"1322",2015-06-15 15:00:00,27.4,88.475,29.90375,63.75,197,6,0,16.6567029940461,2
"1323",2015-06-15 16:00:00,25.15,87.975,29.881,63.25,217.25,5.75,0,16.665875160256,2
"1324",2015-06-15 17:00:00,22.725,87.45,29.87475,63.5,191.25,6.75,0,16.2290255943666,2
"1325",2015-06-15 18:00:00,21.15,84.95,29.89,67,229.5,3.75,0,13.5598142271585,2
"1326",2015-06-15 19:00:00,16.3,79.65,29.906,84.75,266,3.75,0.035,5.45068856687419,2
"1327",2015-06-15 20:00:00,15.475,75.825,29.9115,91.5,267.25,1.75,0.08,2.5902446657019,2
"1328",2015-06-15 21:00:00,14.1,74.6,29.9246666666667,93,238.333333333333,0.666666666666667,0.08,2.04787835950581,2
"1329",2015-06-15 22:00:00,9.1,74.4,29.9666666666667,94,250,0,0.08,1.74362251528217,2
"1330",2015-06-15 23:00:00,8.325,74,29.97375,95,224,0.75,0.08,1.4336881784419,2
"1331",2015-06-16 00:00:00,7.8,73.625,29.98,94.75,265.5,1,0.02,1.48603122930625,2
"1332",2015-06-16 01:00:00,9.125,72.95,29.978,94,231.5,0.75,0,1.66081448138031,2
"1333",2015-06-16 02:00:00,8.6,72.65,29.97725,94.75,225.5,1.75,0,1.43870137885895,2
"1334",2015-06-16 03:00:00,8.2,72.825,29.98275,95,226.5,1.75,0.005,1.37820835255292,2
"1335",2015-06-16 04:00:00,7.475,73.175,29.99325,95.25,225,2,0.04,1.32496610490935,2
"1336",2015-06-16 05:00:00,10.5,72.525,29.99575,96,259,0.5,0.07,1.0914741897134,2
"1337",2015-06-16 06:00:00,7.65,72.775,30.015,96.25,79.25,1.25,0.07,1.03230884661187,2
"13381",2015-06-16 07:00:00,8.55,72.975,30.0255,97,144.5,0.5,0.08,0.831099969954436,2
"13391",2015-06-16 08:00:00,11.275,73.375,30.04575,96.25,197,1,0.1075,1.05289531067293,2
"13401",2015-06-16 09:00:00,10.825,72.825,30.057,96.75,206,1,0.6175,0.895996150846679,2
"13641",2015-06-17 09:00:00,6.95,73.8,29.99975,97,214,2.5,0.39,0.856654262876318,2
"13651",2015-06-17 10:00:00,9.3,74.75,29.9985,95,184.25,2.75,0.39,1.47137482322352,2
"13661",2015-06-17 11:00:00,11.4,76,30.00925,92,236.5,2,0.39,2.45663659394448,2
"13671",2015-06-17 12:00:00,13.65,76.125,30.01575,88.25,258.5,3,0.39,3.61679339997435,2
"13681",2015-06-17 13:00:00,14.175,76.55,29.996,90,222.75,3,0.3925,3.1217930865112,2
"13691",2015-06-17 14:00:00,13.65,76.625,29.983,92.5,217.5,2.5,0.4,2.34786441849961,2
"13701",2015-06-17 15:00:00,20.2,80.15,29.971,87,234.5,2,0.4,4.57420118305583,2
"13711",2015-06-17 16:00:00,19.25,80.3,29.96575,83.75,278.5,3.25,0.4,5.74345729221069,2
"13721",2015-06-17 17:00:00,16.125,79.575,29.95975,85.75,224,2.25,0.4,4.91387416614494,2
"13731",2015-06-17 18:00:00,15.2,78.75,29.9465,86.25,253.5,2.5,0.4,4.61877010465945,2
"13741",2015-06-17 19:00:00,13.7,77.975,29.947,88.25,254.75,1.5,0.4,3.84577176193473,2
"13751",2015-06-17 20:00:00,11.1,76.95,29.948,90,250,1,0.4,3.16840898767868,2
"13761",2015-06-17 21:00:00,8.525,75.95,29.94875,92,217.25,1,0.4,2.45001690035793,2
"13771",2015-06-17 22:00:00,7.33333333333333,75.3333333333333,29.9563333333333,93.6666666666667,236,1,0.4,1.89931751208472,2
"13781",2015-06-17 23:00:00,5.96666666666667,74.8,29.9663333333333,95,236,2,0.4,1.47257881118552,2
"13861",2015-06-18 07:00:00,5.1,74.55,29.966,97,220.5,1.5,0.01,0.876220091528107,2
"13871",2015-06-18 08:00:00,11.1,75.75,29.97875,93.5,213,2.25,0.01,1.98064228476638,2
"13881",2015-06-18 09:00:00,11.825,76.45,29.98725,90.75,237.5,3.5,0.01,2.87845127556361,2
"13891",2015-06-18 10:00:00,14.15,76.975,29.984,89.25,283.75,3.5,0.01,3.40245187989829,2
"13901",2015-06-18 11:00:00,19.075,77.375,29.98425,86.5,302,4,0.01,4.32580010176396,2
"13911",2015-06-18 12:00:00,20.65,75.35,29.99275,88.75,289,3.25,0.0325,3.39175283187313,2
"13921",2015-06-18 13:00:00,21.125,74.375,29.983,90.25,302.5,3.5,0.0425,2.83119286917392,2
"13931",2015-06-18 14:00:00,21.8,74.65,29.97,91,97,1,0.05,2.63738530704341,2
"13941",2015-06-18 15:00:00,19.9,74.65,29.93275,92.25,88,0.75,0.08,2.27074233768382,2
"13951",2015-06-18 16:00:00,22.9,73.425,29.92125,91.5,67.75,0.75,0.21,2.39046797630512,2
"13961",2015-06-18 17:00:00,20.65,73.825,29.904,94,132,1.25,0.3375,1.70766416614045,2
"13971",2015-06-18 18:00:00,23.1,76.025,29.896,92.5,130,0.75,0.34,2.32661657104172,2
"13981",2015-06-18 19:00:00,25.55,77,29.898,88.5,152,1,0.34,3.64446638802857,2
"13991",2015-06-18 20:00:00,22.35,74.525,29.898,92.75,143.25,0.5,0.34,2.11700119169227,2
"14001",2015-06-18 21:00:00,21,73.65,29.913,94.5,144,0.5,0.34,1.55937503294137,2
"14011",2015-06-18 22:00:00,18.375,73.325,29.9235,95.25,136.75,0,0.34,1.33154760134828,2
"14021",2015-06-18 23:00:00,15.825,73.175,29.9215,96,143,0,0.34,1.11561292654708,2
"14031",2015-06-19 00:00:00,12.3333333333333,73.0666666666667,29.9113333333333,96,69,0,0.113333333333333,1.11155470732436,2
"14041",2015-06-19 01:00:00,11.4666666666667,72.9,29.8996666666667,97,104,0,0,0.829001213815949,2
"14051",2015-06-19 02:00:00,11.4666666666667,72.7666666666667,29.8946666666667,97,136,0,0,0.82528741983193,2
"14061",2015-06-19 03:00:00,10.4,72.4333333333333,29.8726666666667,97,83.3333333333333,1.33333333333333,0,0.816064172018869,2
"14071",2015-06-19 04:00:00,10.075,72.35,29.87325,97,58,0.25,0.0025,0.813772585290021,2
"14081",2015-06-19 05:00:00,9.6,72.2,29.8816666666667,97,135.666666666667,0,0.1,0.809663366458654,2
"14091",2015-06-19 06:00:00,8.93333333333333,72.0666666666667,29.8843333333333,97,143,1.33333333333333,0.276666666666667,0.806022678421401,2
"14101",2015-06-19 07:00:00,13.775,71.95,29.87875,97,151.75,1.75,0.375,0.80285048104556,2
"14111",2015-06-19 08:00:00,14.15,71.725,29.874,97.5,122.25,2,0.7425,0.664307790676073,2
"14121",2015-06-19 09:00:00,16.55,71.3,29.86075,97.75,93.5,3.25,1.655,0.588375656872502,2
"14131",2015-06-19 10:00:00,17.725,71,29.85025,98,177.5,3.5,2.7175,0.518293811205866,2
"14141",2015-06-19 11:00:00,16.65,71.425,29.84225,98,161.25,3.75,3.0475,0.525806261749656,2
"1548",2015-06-25 11:00:00,43.525,80.275,29.94575,72.25,255,3.5,0,9.83762401756429,2
"1549",2015-06-25 12:00:00,49.15,85.1,29.94275,62.25,199.75,4,0,15.5974324044288,2
"1550",2015-06-25 13:00:00,52.65,88.1,29.9185,58.5,201.5,4.25,0,18.8373987553894,2
"1551",2015-06-25 14:00:00,55.625,90.325,29.89675,58.5,239.25,4,0,20.1984067812342,2
"1552",2015-06-25 15:00:00,44.6666666666667,91.4666666666667,29.881,58.3333333333333,220.666666666667,5,0,21.0072756465602,2
"1553",2015-06-25 16:00:00,39,92.3666666666667,29.8683333333333,58.6666666666667,271.666666666667,5,0,21.430511726159,2
"1554",2015-06-25 17:00:00,36.275,92.025,29.84775,59.5,248,4.25,0,20.7806082892582,2
"1555",2015-06-25 18:00:00,32.325,89.525,29.832,64.5,232.5,1.75,0,16.8606613594433,2
"1556",2015-06-25 19:00:00,28.25,85.2,29.82375,69,149.25,5,0,12.8306548918855,2
"1557",2015-06-25 20:00:00,40.925,70.2,29.868,93.5,194.25,10.25,0.3525,1.66363066383767,2
"1558",2015-06-25 21:00:00,34.05,69.95,29.875,96.5,194.5,1,0.51,0.873722485397202,2
"1559",2015-06-25 22:00:00,32.625,69.675,29.95,97.25,249,10.75,0.6575,0.679519351185071,2
"1560",2015-06-25 23:00:00,39.4,68.35,29.96675,97.75,158.25,4.5,0.94,0.531951767831639,2
"1561",2015-06-26 00:00:00,37.475,68.5,29.90675,98,132.5,3.5,0.2675,0.475892509683639,2
"1562",2015-06-26 01:00:00,35.1,68.35,29.838,98,176.25,2,0.05,0.473447860377044,2
"1563",2015-06-26 02:00:00,32.9,68.45,29.817,98.5,193,1,0.05,0.356103174333538,2
"1564",2015-06-26 03:00:00,27.825,68.6,29.8105,99,134.75,0,0.05,0.23876399536187,2
"1565",2015-06-26 04:00:00,22.1,68.6,29.86475,99,314,0,0.05,0.23876399536187,2
"1566",2015-06-26 05:00:00,19.625,68.625,29.8945,99,59.5,0,0.05,0.238969044072735,2
"1569",2015-06-26 08:00:00,23.9,68.8,29.921,98.5,134,1,0.69,0.359196841488005,2
"1570",2015-06-26 09:00:00,27.725,70.2,29.89675,97.75,129,3.25,0.69,0.568536254757191,2
"1571",2015-06-26 10:00:00,33.325,71.975,29.882,93.5,153.5,3,0.69,1.74806759345198,2
"1572",2015-06-26 11:00:00,34.55,74.925,29.86975,88.5,147,2,0.69,3.42019063361679,2
"1573",2015-06-26 12:00:00,39.7,78.7,29.87775,81,230.25,3.25,0.69,6.37237129618671,2
"1574",2015-06-26 13:00:00,43.95,79.55,29.86225,76,289.75,1.25,0.69,8.27857550910671,2
"1575",2015-06-26 14:00:00,45.45,79.45,29.853,73.5,261.5,1.5,0.69,9.10142021918838,2
"1576",2015-06-26 15:00:00,48.45,80.175,29.82,72.5,306.5,6,0.69,9.69982535670069,2
"1577",2015-06-26 16:00:00,47.35,80.25,29.8,70.5,287,6,0.69,10.4072662894211,2
"1578",2015-06-26 17:00:00,41.95,77.275,29.80075,79.75,229.5,3,0.7275,6.52299614710063,2
"1579",2015-06-26 18:00:00,40.45,77.6,29.7945,76.25,311.75,5,0.74,7.68178921831056,2
"1580",2015-06-26 19:00:00,39.225,76.825,29.79925,74.25,258.5,6,0.74,8.12071661217413,2
"1581",2015-06-26 20:00:00,35.2333333333333,74.8,29.8176666666667,80,324.666666666667,5.33333333333333,0.74,5.89803453734617,2
"1582",2015-06-26 21:00:00,36.0333333333333,72.2333333333333,29.835,85.3333333333333,45.3333333333333,7,0.74,3.96884250557295,2
"1583",2015-06-26 22:00:00,39.675,71.4,29.84625,84.5,61.25,7.75,0.74,4.07308340589161,2
"1584",2015-06-26 23:00:00,35.05,70.2,29.8495,88.5,168,5,0.74,2.90105084511291,2
"1585",2015-06-27 00:00:00,30.45,69.725,29.84975,88.75,179.5,5.25,0.185,2.79209522773673,2
"1586",2015-06-27 01:00:00,35.325,69.05,29.84475,86.5,38.5,8.25,0,3.27024149065307,2
"1587",2015-06-27 02:00:00,41.425,68.325,29.847,86,180.75,5.75,0,3.31129006212138,2
"1588",2015-06-27 03:00:00,41,68.075,29.849,86.75,93.25,5.25,0,3.10758142847609,2
"1589",2015-06-27 04:00:00,42.1,67.85,29.86325,86.25,87.75,6,0,3.19939684750588,2
"1590",2015-06-27 05:00:00,39.7,67.6,29.88175,87.25,197.75,5.5,0,2.94157357814741,2
"1591",2015-06-27 06:00:00,39.075,67.325,29.898,87.75,110,7,0,2.79912227545139,2
"1592",2015-06-27 07:00:00,42.075,66.85,29.92375,86,40.25,6.75,0,3.1464954159655,2
"1593",2015-06-27 08:00:00,45.05,67.3,29.9475,83.5,42.5,5.75,0,3.77004057203436,2
"1594",2015-06-27 09:00:00,45.65,68.7,29.961,81,27.5,7.5,0,4.55382436699785,2
"1595",2015-06-27 10:00:00,45.8333333333333,70,29.9653333333333,77,318.666666666667,6.66666666666667,0,5.76667731747515,2
"1596",2015-06-27 11:00:00,48.7,72.9,29.9655,70,194.5,6.5,0,8.295964497171,2
