"","Ozone","Temp","Press","RH","WindSpeed","WindDir","Rainfall","Latitude","Longitude","VPD","Site"
"3911",40.05,78.35,29.7675,76,7,152,0,38.310413,-89.552177,7.95113223691402,2
"3912",36.475,77.5,29.744,77.75,5.75,163.5,0,38.310413,-89.552177,7.16797820225755,2
"3913",34.325,77.475,29.7165,78,8.25,135,0,38.310413,-89.552177,7.08131698266365,2
"3914",30.8,76.975,29.71075,80,7.5,207.25,0.0025,38.310413,-89.552177,6.34120384202504,2
"3915",27.35,75.95,29.69075,83.75,6,185.5,0.01,38.310413,-89.552177,4.97321914114351,2
"3916",25.925,76.1,29.68075,83.5,5,158.5,0.01,38.310413,-89.552177,5.07454154273995,2
"3917",24.4,76.125,29.6645,84.25,5.25,165.75,0.01,38.310413,-89.552177,4.84797283992006,2
"3918",23.875,76.45,29.65875,84.75,6.5,175,0.01,38.310413,-89.552177,4.74593632313224,2
"3919",22.475,77.2,29.7125,84.5,3.5,257,0.01,38.310413,-89.552177,4.9458178560338,2
"3920",18.225,75.825,29.71425,91.75,3.5,201,0.11,38.310413,-89.552177,2.51672557932184,2
"3921",19.075,75.7,29.70825,93.5,6.25,199,0.18,38.310413,-89.552177,1.97291115982299,2
"3922",22.25,76.4,29.7015,92.25,7.5,198.5,0.25,38.310413,-89.552177,2.40819932094198,2
"3923",23.825,78.275,29.691,89.5,6.75,218.75,0.25,38.310413,-89.552177,3.49831169317095,2
"3924",30.725,82.7,29.683,79.25,9,256.25,0.25,38.310413,-89.552177,7.93880255867118,2
"3925",34.65,84.425,29.6705,74.25,7.5,228.75,0.25,38.310413,-89.552177,10.393431721261,2
"3926",35.625,83.975,29.6655,74,7.75,207.5,0.25,38.310413,-89.552177,10.3459939312294,2
"3927",36.8,84.55,29.656,74,6,189.5,0.25,38.310413,-89.552177,10.5402300098803,2
"3928",32.925,83.45,29.653,77.25,3.5,218.5,0.25,38.310413,-89.552177,8.90093935634274,2
"3929",30.7,79.375,29.663,84.25,6.5,282.25,0.4225,38.310413,-89.552177,5.64713206488834,2
"3930",28.75,73.25,29.707,96,3.25,239,0.9525,38.310413,-89.552177,1.11843327575826,2
"3931",20.475,73.375,29.75175,96.25,3.5,250.25,0.96,38.310413,-89.552177,1.05265612235325,2
"3932",15.425,73,29.78375,96,1.75,242.25,0.96,38.310413,-89.552177,1.10907612941288,2
"3933",15.125,71.95,29.8065,95.5,2,321.75,0.9675,38.310413,-89.552177,1.20415916489844,2
"3934",16.35,70.55,29.82525,93,6.25,177.5,0.7275,38.310413,-89.552177,1.77839990012655,2
"3935",14.5,68.625,29.85725,91.75,6.5,157.75,0,38.310413,-89.552177,1.96938550584214,2
"3936",10.775,67.3,29.87375,91.25,6,237.75,0,38.310413,-89.552177,1.99680272730659,2
"3937",10.575,66.05,29.88875,91,5.5,310.75,0,38.310413,-89.552177,1.96804173073565,2
"3938",10.575,64.3,29.90775,93,7.75,99.75,0.005,38.310413,-89.552177,1.45329368184636,2
"3939",12.95,61.55,29.93325,95,8,66.75,0.01,38.310413,-89.552177,0.932152998117276,2
"3940",13.475,60.725,29.96025,92.5,7.5,109,0.01,38.310413,-89.552177,1.35992734868858,2
"3941",11.6,59.85,29.989,93,7,110,0.01,38.310413,-89.552177,1.23088731212139,2
"3942",12.125,59.325,30.023,92.75,6.25,124.5,0.01,38.310413,-89.552177,1.25432367445296,2
"3943",14.65,60.175,30.0475,89,6,102,0.01,38.310413,-89.552177,1.95929800489007,2
"3944",13.775,60.75,30.0595,87.25,7.25,27.25,0.01,38.310413,-89.552177,2.32059464241821,2
"3945",13.225,61.6,30.07225,84.75,7.5,40.75,0.01,38.310413,-89.552177,2.85610143933919,2
"3946",12.675,62.425,30.0845,82.75,7,252.5,0.01,38.310413,-89.552177,3.32483792496201,2
"3947",13.1,61.4,30.097,84.75,8.25,44,0.01,38.310413,-89.552177,2.84140138608645,2
"3948",16.2333333333333,61.0333333333333,30.098,83,6.33333333333333,143.666666666667,0.01,38.310413,-89.552177,3.11813438997783,2
"3949",13.2,60.3,30.0943333333333,85,5,32.3333333333333,0.01,38.310413,-89.552177,2.68022797220297,2
"3950",12.475,60.525,30.094,84.25,5.75,189,0.01,38.310413,-89.552177,2.83881064989757,2
"3951",14.15,59.85,30.0955,85,5,20.5,0.01,38.310413,-89.552177,2.63768906219951,2
"3952",16.1,58.95,30.107,84.75,4.5,47.25,0.01,38.310413,-89.552177,2.59832206960306,2
"3953",18.05,57.775,30.1145,84.75,6.75,80,0.01,38.310413,-89.552177,2.48982095255638,2
"3954",18.175,56.8,30.1345,84.75,7,31.25,0.01,38.310413,-89.552177,2.4037931034627,2
"3955",16.425,56.325,30.16775,86,6.5,42,0.01,38.310413,-89.552177,2.16906868734695,2
"3956",17.825,55.6,30.19075,84,6.25,31.25,0.01,38.310413,-89.552177,2.41464086181427,2
"3957",17.525,55.55,30.20525,85,4.75,32.25,0.01,38.310413,-89.552177,2.25960322453024,2
"3958",17.15,55.45,30.20575,85.5,2.75,73,0.0075,38.310413,-89.552177,2.17650583821946,2
"3959",17.6,55.025,30.205,86,2.25,49.25,0,38.310413,-89.552177,2.06911253381071,2
"3960",18.5333333333333,54.5666666666667,30.2006666666667,87,4,41.3333333333333,0,38.310413,-89.552177,1.88947680889261,2
"3961",17.1333333333333,54,30.185,88.6666666666667,4.33333333333333,36.3333333333333,0,38.310413,-89.552177,1.61367492979468,2
"3962",15.35,53.6,30.1895,90.75,3.5,38.5,0,38.310413,-89.552177,1.29828285169105,2
"3963",14.45,53.2,30.18575,92.25,3.25,35.75,0,38.310413,-89.552177,1.07173796326593,2
"3964",16.425,53.6,30.18675,89.5,1,107.5,0,38.310413,-89.552177,1.47326372633152,2
"3965",19.25,53.9,30.2095,88,4.5,28.5,0,38.310413,-89.552177,1.70216943430131,2
"3966",19.375,54.25,30.2285,86.75,3.5,115.75,0,38.310413,-89.552177,1.90389025149485,2
"3967",19,54.45,30.2345,86,3.5,95.5,0,38.310413,-89.552177,2.02617879405483,2
"3968",18.85,54.8,30.243,85.25,4.25,116.5,0,38.310413,-89.552177,2.16243229320786,2
"3969",17.5,55.425,30.2385,85,4.75,36.5,0,38.310413,-89.552177,2.24925480442872,2
"3970",16.175,55.875,30.22675,84,5,35.75,0,38.310413,-89.552177,2.43914292996876,2
"3971",15.25,56.2,30.2215,83.5,3,48,0,38.310413,-89.552177,2.54546019534987,2
"3972",15.425,56.475,30.2135,82.5,5,48.75,0,38.310413,-89.552177,2.72809583354321,2
"3973",17,57.725,30.1955,79.5,5,174.25,0,38.310413,-89.552177,3.34237238371279,2
"3974",17.375,58.825,30.18375,78,4.75,114,0,38.310413,-89.552177,3.73068732542438,2
"3975",17.025,59.125,30.17975,78.5,5.5,122,0,38.310413,-89.552177,3.68426488377383,2
"3976",16.125,58.375,30.1845,80.5,6.75,77.25,0,38.310413,-89.552177,3.25682350327836,2
"3977",13.575,56.975,30.20675,83.75,8,337.5,0,38.310413,-89.552177,2.57844826377522,2
"3978",13.6,56.2,30.2153333333333,85,7.33333333333333,231.333333333333,0,38.310413,-89.552177,2.31387495698115,2
"3979",15.6,54.9,30.2483333333333,86.6666666666667,10.6666666666667,32.3333333333333,0,38.310413,-89.552177,1.96248483479043,2
"3980",16.125,53.625,30.264,88,9.75,113.5,0,38.310413,-89.552177,1.68600266828002,2
"3981",16.35,52.325,30.2715,86.5,10.75,116.75,0,38.310413,-89.552177,1.80557655133875,2
"3982",16.05,51.85,30.2715,85.5,10,199.5,0,38.310413,-89.552177,1.90764978785747,2
"3983",13.55,51.75,30.283,85.5,8.25,30,0,38.310413,-89.552177,1.90062387272548,2
"3984",14.1,51,30.287,83,8,37,0,38.310413,-89.552177,2.16718804327581,2
"3985",22.875,54.375,30.37775,62.5,6.25,59.5,0,38.310413,-89.552177,5.42104138952141,2
"3986",24.75,56.4,30.3735,58.25,7,36,0,38.310413,-89.552177,6.49287713928858,2
"3987",26.2,58.9,30.3625,55,5,120,0,38.310413,-89.552177,7.64887977373947,2
"3988",28.25,60.825,30.33425,49.25,4.25,98,0,38.310413,-89.552177,9.2427539877393,2
"3989",29.3,63.225,30.3045,47.5,3.25,188.5,0,38.310413,-89.552177,10.3981778554769,2
"3990",30.85,63.15,30.291,46.5,3,22.5,0,38.310413,-89.552177,10.5721647140748,2
"3991",31.8333333333333,64.2333333333333,30.27,44,2.66666666666667,125.333333333333,0,38.310413,-89.552177,11.4943899409721,2
"3992",31.925,64.425,30.26075,43.25,2.5,41,0,38.310413,-89.552177,11.7279172039036,2
"3993",30,63.525,30.251,46.75,0.75,67.5,0,38.310413,-89.552177,10.7054054998998,2
"3994",21.45,56.4,30.25875,65.5,0,124,0,38.310413,-89.552177,5.42906875958262,2
"3995",10.075,51.4,30.2695,81.5,0,162,0,38.310413,-89.552177,2.40073095554319,2
"3996",4.6,49.4,30.271,88.25,0,207,0,38.310413,-89.552177,1.41548917502898,2
"3997",1.7,48.3,30.274,90,0,207,0,38.310413,-89.552177,1.1527277802114,2
"3998",3.26666666666667,46.9,30.285,93.6666666666667,0,207,0,38.310413,-89.552177,0.692330678717419,2
"3999",1.25,46.65,30.281,94,0,207,0,38.310413,-89.552177,0.650024967769204,2
"4000",0.4,45.05,30.2685,95.5,0,207,0,38.310413,-89.552177,0.458132869706583,2
"4001",0.8,45.6,30.269,96,0,207,0,38.310413,-89.552177,0.416418640490677,2
"4002",1.1,44.65,30.2615,96,0,175.5,0,38.310413,-89.552177,0.401633433608492,2
"4003",0.2,43.6,30.274,97,0,145,0,38.310413,-89.552177,0.289372717520618,2
"4004",1.35,42.95,30.273,97,0,145,0,38.310413,-89.552177,0.282247631051346,2
"4005",0.7,42.8,30.278,97,0,145,0,38.310413,-89.552177,0.280620444599882,2
"4006",6.36666666666667,45.7,30.2893333333333,98,0,148.666666666667,0,38.310413,-89.552177,0.209118666628327,2
"4007",12.975,51.5,30.29075,94,0.25,151,0,38.310413,-89.552177,0.835143352728244,2
"4008",16.9,58.825,30.2955,75,1.25,178.5,0,38.310413,-89.552177,4.2965686686121,2
"4009",28.525,62.325,30.28675,58,1.75,235,0,38.310413,-89.552177,8.07431309682296,2
"4010",33.55,64.275,30.2735,54.75,1.75,121,0,38.310413,-89.552177,9.30083277606483,2
"4011",36.65,65.5,30.258,49.75,2.75,217.25,0,38.310413,-89.552177,10.7798381792402,2
"4012",38.975,67.175,30.23175,47.75,1.75,121.5,0,38.310413,-89.552177,11.8807647400684,2
"4013",41.425,68.375,30.20025,46.75,2.5,286,0,38.310413,-89.552177,12.6214273010734,2
"4014",43.425,70.8,30.18175,44.25,1.5,269.75,0,38.310413,-89.552177,14.3938294817417,2
"4015",45.45,72.15,30.173,41.25,1.5,226,0,38.310413,-89.552177,15.8324686110895,2
"4016",46.375,73.175,30.16225,40.75,0.5,232.25,0,38.310413,-89.552177,16.5258226155199,2
"4017",37.275,68.85,30.16025,49.25,1.5,134.5,0,38.310413,-89.552177,12.3508914329952,2
"4018",23.65,62,30.157,66,0,133,0,38.310413,-89.552177,6.50037018935492,2
"4019",8.65,57.1,30.1655,81,0,130,0,38.310413,-89.552177,3.02758078614697,2
"4020",10.8,55.9,30.161,85,0,130,0,38.310413,-89.552177,2.28964031311472,2
"4021",3.6,54.55,30.158,88.5,0,130,0,38.310413,-89.552177,1.66984093376325,2
"4022",4.5,53.275,30.153,91,0,130,0,38.310413,-89.552177,1.24774180634804,2
"4023",7.35,52.55,30.148,91,0,130,0,38.310413,-89.552177,1.21554912178962,2
"4024",7.3,51.975,30.14125,92.5,0,130,0,38.310413,-89.552177,0.991284373254992,2
"4025",13.9,52.4,30.13,91,0,130,0,38.310413,-89.552177,1.20823831273718,2
"4026",13.4,54.0666666666667,30.13,89,0,109.666666666667,0,38.310413,-89.552177,1.57078408258287,2
"4027",13.6,54.8,30.1395,88.75,0,124.75,0,38.310413,-89.552177,1.64973568197425,2
"4028",14.125,55.5,30.15675,87.75,0,140.25,0,38.310413,-89.552177,1.84176674196053,2
"4029",11.85,56.525,30.15625,88,0,158.5,0,38.310413,-89.552177,1.87276608125514,2
"4030",15.45,58.15,30.137,86,1,189,0,38.310413,-89.552177,2.32900686979526,2
"4031",22.35,61.8,30.1155,78.75,3.5,215.75,0,38.310413,-89.552177,4.01806840522316,2
"4032",24.825,64.2,30.10525,74.75,5.25,227,0,38.310413,-89.552177,5.17892755717988,2
"4033",25.475,66.375,30.0835,74,6.25,171,0,38.310413,-89.552177,5.76733215111289,2
"4034",28.05,70.125,30.0555,72.75,5.25,191.75,0,38.310413,-89.552177,6.85249028071741,2
"4035",29.375,73.55,30.02625,72.75,5.5,226.75,0,38.310413,-89.552177,7.72643995186858,2
"4036",34.05,76.775,30.0085,69.5,4.25,204.75,0,38.310413,-89.552177,9.59704811342578,2
"4037",30.55,76.1,29.99925,73.5,2.25,291.25,0,38.310413,-89.552177,8.15169513817591,2
"4038",25.75,75.325,30.0035,75.25,4.25,307.75,0,38.310413,-89.552177,7.42799397467193,2
"4039",22.15,72.1,30.01675,85.75,4.75,247.25,0,38.310413,-89.552177,3.87318943067824,2
"4040",19.725,70.275,30.02075,92,3.5,299,0,38.310413,-89.552177,2.02265099885957,2
"4041",16.925,69.7,30.0255,92.5,5.5,320.75,0,38.310413,-89.552177,1.85950827504013,2
"4042",16.1,66.325,30.04925,93,7.25,187.5,0,38.310413,-89.552177,1.54902864039463,2
"4043",13.5,63.775,30.08,94.25,7.25,109.5,0,38.310413,-89.552177,1.15970778647127,2
"4044",16,62.8333333333333,30.0993333333333,92.3333333333333,5.66666666666667,232.666666666667,0,38.310413,-89.552177,1.49789957168729,2
"4045",16.2666666666667,61.9666666666667,30.1223333333333,91,5.33333333333333,138,0,38.310413,-89.552177,1.70486269863425,2
"4046",19.225,60.8,30.12875,89.75,5.25,60.75,0,38.310413,-89.552177,1.86499678464239,2
"4047",16.625,59.6,30.136,91.5,4.25,45.75,0,38.310413,-89.552177,1.48141927178679,2
"4048",18.875,59,30.143,90.75,3.75,42,0,38.310413,-89.552177,1.57731149695371,2
"4049",21.525,57.95,30.14575,90.5,4.75,116,0,38.310413,-89.552177,1.56204340409753,2
"4050",22.8333333333333,57.4,30.1533333333333,90.3333333333333,5,35,0,38.310413,-89.552177,1.55695197548202,2
"4051",23.1,56.2,30.1676666666667,90.6666666666667,4.33333333333333,69.6666666666667,0,38.310413,-89.552177,1.44032064125498,2
"4052",23.225,55.975,30.1745,90.25,2.5,53.25,0,38.310413,-89.552177,1.49212076192359,2
"4053",17.625,54.15,30.186,92.5,0,62.25,0,38.310413,-89.552177,1.07539969209685,2
"4054",15.45,54.8,30.19375,92.25,1.5,28.5,0,38.310413,-89.552177,1.13834493046963,2
"4055",21.35,57.925,30.19575,87.5,1,101.5,0,38.310413,-89.552177,2.07072266471625,2
"4056",22.975,60.8,30.19375,80.25,1.5,130.25,0,38.310413,-89.552177,3.59806774430567,2
"4057",27.7,61.7,30.18425,74,2.75,98,0,38.310413,-89.552177,4.88449715161429,2
"4058",29.4,62.225,30.1775,72.75,3,117.75,0,38.310413,-89.552177,5.21265772944601,2
"4059",29.575,63.7,30.16425,69.5,1.75,74.5,0,38.310413,-89.552177,6.14529615037355,2
"4060",30.375,64,30.14475,69.25,2.25,89.25,0,38.310413,-89.552177,6.26789662305026,2
"4061",32,64.3,30.1225,68.5,2.5,42,0,38.310413,-89.552177,6.4815900233983,2
"4062",33.1333333333333,66.1333333333333,30.101,65,2.66666666666667,137.666666666667,0,38.310413,-89.552177,7.69265513021244,2
"4063",34.7,66.3333333333333,30.0806666666667,62.3333333333333,1.33333333333333,133.666666666667,0,38.310413,-89.552177,8.32006585231926,2
"4064",33.775,65.375,30.0755,64.75,2,176,0,38.310413,-89.552177,7.54096068124473,2
"4065",28.65,64.575,30.07075,67.75,0.5,226.75,0,38.310413,-89.552177,6.74726612454211,2
"4066",12.15,59,30.066,82.25,0,216,0,38.310413,-89.552177,3.04341369878245,2
"4067",7.15,56.675,30.07425,87.5,0,112.75,0,38.310413,-89.552177,1.9619256875557,2
"4068",2.65,52.4,30.066,94,0,96,0,38.310413,-89.552177,0.805511407489969,2
"4069",2.96666666666667,50.8666666666667,30.0683333333333,95.3333333333333,0,218,0,38.310413,-89.552177,0.592772066792043,2
"4070",0.8,50.1,30.06,96,0,218,0,38.310413,-89.552177,0.493165792937341,2
"4071",2.025,49.25,30.05975,96.75,0,231.5,0,38.310413,-89.552177,0.387936887722384,2
"4072",2.75,49.475,30.05,97.25,0,131,0,38.310413,-89.552177,0.330806926664943,2
"4073",2,48.225,30.0445,97,0,131,0,38.310413,-89.552177,0.344871583787115,2
"4074",8.3,48.825,30.0295,98,0,131,0,38.310413,-89.552177,0.23515038538608,2
"4075",7.425,49.1,30.016,98,0,133.25,0.01,38.310413,-89.552177,0.237557004254002,2
"4076",4.8,48,29.984,97,1,139,0.01,38.310413,-89.552177,0.341945779397939,2
"4077",3.775,49.95,30.0095,98.25,0,170.25,0.01,38.310413,-89.552177,0.212591805635002,2
"4078",15.25,54.975,30.024,95.5,2,150.75,0.01,38.310413,-89.552177,0.695670216953928,2
"4079",23.35,59.375,30.03875,83.75,4,194.25,0.01,38.310413,-89.552177,2.81032868246833,2
"4080",22.6,59.825,30.0275,82.25,4,170.5,0.01,38.310413,-89.552177,3.11946009509617,2
"4081",21.975,59.5,30.01075,85.5,4.75,154,0.01,38.310413,-89.552177,2.51829621030787,2
"4082",24.85,61.725,29.9895,82,3.5,138,0.01,38.310413,-89.552177,3.39446134977345,2
"4083",27.675,65.45,29.952,76.5,3,174,0.01,38.310413,-89.552177,5.06229330628421,2
"4084",30.725,67.675,29.9435,72.25,2.5,141.25,0.01,38.310413,-89.552177,6.41973250888388,2
"4085",32.725,66.8,29.928,72.75,2,143.25,0.01,38.310413,-89.552177,6.11772173133949,2
"4086",29.675,65.675,29.9115,75,1.5,135.25,0.01,38.310413,-89.552177,5.40045023568311,2
"4087",26.05,64.4,29.9195,79.25,1.25,148.25,0.01,38.310413,-89.552177,4.28645444084442,2
"4088",23.175,63.35,29.92975,83,0.25,133.75,0.01,38.310413,-89.552177,3.38487648130686,2
"4089",22.275,62.55,29.93025,84.75,0.25,146.25,0.01,38.310413,-89.552177,2.95096060669324,2
"4090",16.75,61.95,29.9445,86,0,141.5,0.01,38.310413,-89.552177,2.65212413129711,2
"4091",14.775,61.7,29.95825,86.5,0,135.25,0.01,38.310413,-89.552177,2.53508919460854,2
"4092",14.725,61.525,29.96625,87.5,0,137.5,0.01,38.310413,-89.552177,2.33275747391854,2
"4093",16.85,61.3,29.9725,87.25,0,134.5,0.0075,38.310413,-89.552177,2.3604496395939,2
"4094",14.975,61.1,29.96725,88.25,0,142.25,0,38.310413,-89.552177,2.16080447001187,2
"4095",13.65,60.825,29.967,90.25,0,137.5,0,38.310413,-89.552177,1.77495745122237,2
"4096",13.775,60.7,29.95125,90.75,0.25,139.5,0,38.310413,-89.552177,1.67644034007229,2
"4097",15.375,60.4,29.95,90,0,132.25,0,38.310413,-89.552177,1.79318114628641,2
"4098",14.7,60.1,29.965,90,0,98,0,38.310413,-89.552177,1.77412344006339,2
"4099",12.9333333333333,59.4666666666667,29.9786666666667,91.6666666666667,0.666666666666667,152,0,38.310413,-89.552177,1.44595223110733,2
"4100",11.7,59.9,29.99125,90.25,0.25,132.25,0,38.310413,-89.552177,1.71783239798888,2
"4101",10.1,60.925,30.0115,88.25,0,152.25,0,38.310413,-89.552177,2.14935228296059,2
"4102",13.35,62.9,30.034,83.5,0.5,127.5,0,38.310413,-89.552177,3.24699939180375,2
"4103",23.775,65.2,30.049,75.5,2,154.25,0,38.310413,-89.552177,5.21526075076477,2
"4104",29.025,67.975,30.048,68.75,2.25,149.75,0,38.310413,-89.552177,7.31052331459858,2
"4105",32.6,70,30.045,65,2,228,0,38.310413,-89.552177,8.78304995835632,2
"4106",41.05,72.725,30.028,57.75,3.25,140.25,0,38.310413,-89.552177,11.6194832379398,2
"4107",45.475,74.95,30.00825,55,2.75,149.75,0,38.310413,-89.552177,13.3272805540237,2
"4108",48.75,76.525,29.99125,48.75,2.75,171,0,38.310413,-89.552177,15.9934907955616,2
"4109",49.95,77.525,29.97675,45.75,2.75,192.5,0,38.310413,-89.552177,17.4901815793885,2
"4110",50.25,77.2,29.97525,47.25,3,183.75,0,38.310413,-89.552177,16.8329020325742,2
"4111",48.575,75.95,29.97375,49.5,2.5,138.5,0,38.310413,-89.552177,15.4596516454278,2
"4112",41.2,72.15,29.98475,57.5,0.75,136.75,0,38.310413,-89.552177,11.5213537103932,2
"4113",32.55,67.15,29.9925,68,0,141,0,38.310413,-89.552177,7.27404684537582,2
"4114",10.9,61.475,30.01625,82.5,0,138,0,38.310413,-89.552177,3.26243476400517,2
"4115",11.075,60.3,30.02825,84.75,0,138,0,38.310413,-89.552177,2.73511924678594,2
"4116",1.4,57.95,30.0335,90,0,138,0,38.310413,-89.552177,1.6443601318508,2
"4117",10.6,56.9,30.036,91,0,138,0,38.310413,-89.552177,1.42367505821483,2
"4118",15.4666666666667,57.2,30.0353333333333,91.3333333333333,0,140,0,38.310413,-89.552177,1.38840069988404,2
"4119",16.2,56.55,30.0435,91,0,139,0,38.310413,-89.552177,1.40580502704533,2
"4120",15.3333333333333,55,30.0393333333333,93,0,139,0,38.310413,-89.552177,1.03363007708637,2
"4121",15.575,54.375,30.0385,94.25,0,139,0,38.310413,-89.552177,0.829874959095249,2
"4122",15.875,53.525,30.035,95,0,139,0,38.310413,-89.552177,0.699725222028294,2
"4123",11.475,52.875,30.04675,95.5,0,139,0,38.310413,-89.552177,0.615238480215334,2
"4124",8.45,52.75,30.0615,95.5,0,139,0,38.310413,-89.552177,0.612076386831742,2
"4125",11.025,55.025,30.06775,94,0,145,0,38.310413,-89.552177,0.891416549569458,2
"4126",17.6,59.1666666666667,30.076,87.6666666666667,0.333333333333333,144.333333333333,0,38.310413,-89.552177,2.14051330481777,2
"4127",26.3,66.2,30.0806666666667,75.3333333333333,1,186.666666666667,0,38.310413,-89.552177,5.44311005821862,2
"4128",33.95,70.55,30.07525,68.25,1.75,135,0,38.310413,-89.552177,8.13126270294632,2
"4129",44,73.775,30.065,59,3.75,148.75,0,38.310413,-89.552177,11.6776718167112,2
"4130",50.65,76.175,30.047,56.25,4.5,178.25,0,38.310413,-89.552177,13.4992119487527,2
"4131",55.05,77.775,30.016,53,5.5,160,0,38.310413,-89.552177,15.2838943587578,2
"4132",58.475,78.175,30.00075,53,4.75,174.75,0,38.310413,-89.552177,15.4880326264826,2
"4133",57.15,79.85,29.98725,49.5,4.5,168.5,0,38.310413,-89.552177,17.5748385512896,2
"4134",57,79.45,29.97775,49.5,5.25,131.75,0,38.310413,-89.552177,17.3454613592271,2
"4135",56.05,79.1,29.97425,50.75,4.25,164.75,0,38.310413,-89.552177,16.7286271887901,2
"4136",48.4,75.825,29.96675,59.5,1.75,130,0,38.310413,-89.552177,12.4579714838408,2
"4137",32.4,68.95,29.968,75.25,0,130.25,0,38.310413,-89.552177,6.02248129088098,2
"4138",30.35,66.25,29.9805,81.5,0,133,0,38.310413,-89.552177,4.07881354759838,2
"4139",24.35,63.3,29.9835,88.25,0,133.75,0,38.310413,-89.552177,2.34495813756379,2
"4140",22.95,61.975,29.981,90,0,133,0,38.310413,-89.552177,1.89810131612615,2
"4141",3.225,60.025,29.97725,93,0,133,0,38.310413,-89.552177,1.24059564749451,2
"4142",4.45,58.975,29.9695,94.75,0,133,0,38.310413,-89.552177,0.894817395525716,2
"4143",14.85,58.825,29.9555,96.25,0,134,0,38.310413,-89.552177,0.6353064823919,2
"4144",18.575,59.25,29.95525,96.5,0,195.5,0,38.310413,-89.552177,0.602558891418696,2
"4145",14.6,58.85,29.9605,96.5,0,215,0,38.310413,-89.552177,0.593111144517876,2
"4146",14.975,58.625,29.9635,97,0,215,0,38.310413,-89.552177,0.504938350898238,2
"4147",13.775,59.1,29.9675,97,0,215,0,38.310413,-89.552177,0.513596031379595,2
"4148",9.65,58.775,29.98275,96.75,0,190,0,38.310413,-89.552177,0.549692202727141,2
"4149",17.425,61.075,29.99875,95.5,1,227.75,0,38.310413,-89.552177,0.83984406417586,2
"4150",19.975,65.45,30.0135,90.5,2.25,231.75,0,38.310413,-89.552177,2.05048008077864,2
"4151",24.775,71.7,30.01025,84.25,3.5,220.5,0,38.310413,-89.552177,4.25449261609805,2
"4152",36.65,78.025,29.99525,76,4.5,288.75,0,38.310413,-89.552177,7.86987637910974,2
"4153",37.425,79.275,29.97925,74.75,3,225.75,0,38.310413,-89.552177,8.62990485089451,2
"4154",41.275,81.8,29.94675,70.5,4,218.5,0,38.310413,-89.552177,10.9576662340294,2
"4155",35.65,84,29.9165,65,4.5,256,0,38.310413,-89.552177,13.9337991861692,2
"4156",34.35,83.875,29.899,65,4,262.25,0,38.310413,-89.552177,13.8799240424812,2
"4157",33.9,84.475,29.87875,63.75,3,248.75,0,38.310413,-89.552177,14.652278572359,2
"4158",32.75,85.425,29.866,61.5,2.25,242.25,0,38.310413,-89.552177,16.0568224695444,2
"4159",31.825,85.825,29.853,59.5,1.5,259.25,0,38.310413,-89.552177,17.0924573059642,2
"4160",28.4,82.025,29.858,65,1,230.25,0,38.310413,-89.552177,13.1355108330778,2
"4161",23.575,77.625,29.867,73.75,0,222.5,0,38.310413,-89.552177,8.52264790218673,2
"4162",20.175,74.55,29.8785,80.25,0,210,0,38.310413,-89.552177,5.77986204669758,2
"4163",17.4,72.7,29.87875,83.5,0.25,230.5,0,38.310413,-89.552177,4.53308922035954,2
"4164",14.3,71.05,29.882,87,0,214.75,0,38.310413,-89.552177,3.37670389424519,2
"4165",14.1,70.5,29.8745,88,1.25,231.75,0,38.310413,-89.552177,3.05729050581821,2
"4166",15.425,70.3,29.86475,89.25,1.25,216.75,0,38.310413,-89.552177,2.72047175504102,2
"4167",15.125,70.4,29.85625,89.75,1.75,221,0,38.310413,-89.552177,2.60302356236803,2
"4168",20.25,71.45,29.8495,91.5,3.25,265.75,0.0225,38.310413,-89.552177,2.24179665664071,2
"4169",24.875,72.85,29.848,91,5,295.5,0.03,38.310413,-89.552177,2.48287164243393,2
"4170",20.625,71.925,29.8665,92.75,5.25,298.5,0.03,38.310413,-89.552177,1.93923881191132,2
"4171",19.15,71.55,29.887,89.75,7.75,245.75,0.03,38.310413,-89.552177,2.71021423106001,2
"4172",24.9333333333333,67.5666666666667,29.924,77,10.3333333333333,221.333333333333,0.03,38.310413,-89.552177,5.31220411823599,2
"4173",26.0333333333333,64.5666666666667,29.9556666666667,76.6666666666667,6,27.6666666666667,0.03,38.310413,-89.552177,4.84628979164308,2
"4174",26.225,66.2,29.97125,70.5,7,322.25,0.03,38.310413,-89.552177,6.50053762781541,2
"4175",29.1,69.275,29.9875,61.5,7.75,312.25,0.03,38.310413,-89.552177,9.43090492664455,2
"4176",33.95,72,29.99275,52.75,7.75,315.25,0.03,38.310413,-89.552177,12.682222772914,2
"4177",36.525,74.225,29.99075,42,10.75,310.25,0.03,38.310413,-89.552177,16.7790798523597,2
"4178",35.875,75.55,29.983,40,11.5,315,0.03,38.310413,-89.552177,18.1210367220814,2
"4179",35.65,76.5,29.966,40.5,11.5,244.5,0.03,38.310413,-89.552177,18.5481622282091,2
"4180",34.925,77.025,29.961,41,11,320,0.03,38.310413,-89.552177,18.7077432931383,2
"4181",33.925,76.575,29.96775,38.75,11.75,241.75,0.03,38.310413,-89.552177,19.1386065235128,2
"4182",33.5,75.15,29.9835,41.5,11.75,178.5,0.03,38.310413,-89.552177,17.436591052116,2
"4183",31.25,74.15,30.00025,43.5,8.75,336.5,0.03,38.310413,-89.552177,16.2835180486305,2
