Wavelength,SLSC SBS1,SLSC SBS2,SLSC SBS3,SLSC SBS4,SLSC SBS5,SLSC SBS6.1,SLSC SBS6.2,SLSC SBS7,SLSC SBS8,SLSC SBT1,SLSC SBT2,SLSC SBT3,SLSC SBT4,SLSC SBT5,SLSC SBT6,SLSC SBT7,SLSC SBT8,SWIC SBS1,SWIC SBS2,SWIC SBS3,SWIC SBS4,SWIC SBS5,SWIC SBT1,SWIC SBT2,SWIC SBT3,SWIC SBT4,SWIC SBT5,SWIC SBT6,,,,,
886.7,56.615,47.515,47.497,49.38,57.296,52.112,50.685,51.114,50.946,48.128,57.93,54.06,80.97,74.029,79.26,51.562,52.783,51.112,48.169,53.595,50.583,54.748,53.12,48.793,51.899,50.407,54.381,50.529,,,,,
887.9,56.533,47.553,47.47,49.28,57.313,52.122,50.636,51.035,50.868,48.171,57.956,54.048,80.751,73.869,79.09,51.565,52.79,51.243,48.203,53.594,50.608,54.755,52.918,48.703,51.716,50.338,54.364,50.473,,,,,
889,56.493,47.545,47.397,49.268,57.299,52.103,50.639,51,50.88,48.162,57.95,53.996,80.702,73.935,79.24,51.519,52.723,51.22,48.322,53.591,50.627,54.764,53.079,48.834,51.759,50.344,54.427,50.573,,,,,
890.1,56.467,47.542,47.449,49.255,57.319,52.069,50.662,51.005,50.847,48.107,57.96,53.938,80.74,73.949,79.168,51.542,52.727,51.116,48.252,53.577,50.551,54.774,52.945,48.628,51.829,50.242,54.371,50.471,,,,,
891.3,56.448,47.542,47.468,49.264,57.319,52.106,50.643,51.069,50.903,48.24,58.061,54.013,80.818,73.932,79.107,51.579,52.764,51.082,48.193,53.567,50.665,54.669,52.989,48.69,51.821,50.181,54.4,50.437,,,,,
892.4,56.61,47.642,47.521,49.397,57.408,52.191,50.696,51.17,51.077,48.218,57.978,54.08,80.771,73.935,79.268,51.578,52.794,51.102,48.213,53.574,50.537,54.663,52.902,48.683,51.774,50.269,54.381,50.497,,,,,
893.5,56.749,47.797,47.657,49.477,57.599,52.371,50.868,51.279,51.148,48.244,58.057,53.819,80.583,73.892,79.077,51.802,52.987,51.165,48.228,53.631,50.586,54.628,52.93,48.66,51.825,50.357,54.439,50.438,,,,,
894.6,56.927,47.901,47.694,49.629,57.753,52.55,51.019,51.47,51.32,48.245,57.992,53.909,80.744,73.92,79.15,51.94,53.236,51.168,48.129,53.573,50.547,54.559,52.938,48.683,51.844,50.304,54.397,50.398,,,,,
895.8,57.177,48.116,47.86,49.82,58.123,52.746,51.231,51.704,51.534,48.1,58.056,53.779,80.718,73.748,79.007,52.187,53.39,51.085,48.196,53.512,50.529,54.516,53.078,48.671,51.79,50.339,54.489,50.475,,,,,
896.9,57.32,48.267,47.951,49.967,58.361,53.032,51.399,51.905,51.638,48.217,58.057,53.87,80.685,73.862,79.177,52.383,53.691,51.063,48.214,53.558,50.477,54.607,53.081,48.678,51.922,50.368,54.498,50.436,,,,,
898,57.6,48.411,47.968,50.135,58.544,53.102,51.483,52.061,51.888,48.215,58.088,53.782,80.822,73.853,79.051,52.514,53.882,50.897,48.131,53.581,50.582,54.662,53.074,48.733,51.773,50.377,54.361,50.472,,,,,
899.1,57.558,48.422,48.063,50.199,58.577,53.228,51.558,52.121,51.917,48.197,58.204,53.728,80.599,73.856,79.002,52.607,53.985,51.075,48.264,53.5,50.524,54.629,53.086,48.719,51.736,50.289,54.45,50.427,,,,,
900.2,57.667,48.537,48.009,50.161,58.646,53.244,51.6,52.197,51.952,48.228,58.143,53.623,80.6,73.856,78.964,52.559,54.007,51.041,48.25,53.596,50.597,54.554,53.055,48.639,51.791,50.361,54.499,50.514,,,,,
901.3,57.627,48.565,48.033,50.182,58.653,53.269,51.533,52.155,51.997,48.243,57.988,53.679,80.627,73.76,78.921,52.549,53.989,51.077,48.237,53.497,50.532,54.631,53.078,48.643,51.861,50.42,54.533,50.546,,,,,
902.4,57.489,48.454,48.007,50.184,58.543,53.086,51.396,52.162,51.973,48.278,58.144,53.736,80.56,73.803,78.867,52.51,53.921,51.009,48.257,53.422,50.529,54.607,53.055,48.737,51.813,50.43,54.48,50.543,,,,,
903.5,57.338,48.227,47.837,49.945,58.228,52.932,51.274,51.883,51.594,48.306,58.147,53.712,80.407,73.733,78.948,52.263,53.592,51.003,48.271,53.437,50.562,54.632,53.067,48.584,51.772,50.349,54.348,50.477,,,,,
904.6,57.054,48.024,47.662,49.723,57.959,52.79,51.011,51.594,51.332,48.124,58.053,53.796,80.277,73.593,78.863,51.966,53.303,50.968,48.114,53.307,50.438,54.44,52.833,48.558,51.657,50.179,54.21,50.366,,,,,
905.7,57.122,48.112,47.776,49.755,58.031,52.735,51.102,51.622,51.49,48.162,57.999,53.661,80.16,73.516,78.638,52.092,53.398,50.961,48.238,53.48,50.553,54.47,52.956,48.573,51.747,50.248,54.324,50.422,,,,,
906.8,57.322,48.182,47.829,49.886,58.216,52.898,51.122,51.786,51.724,48.106,57.957,53.619,80.254,73.519,78.65,52.16,53.531,51.011,48.191,53.507,50.421,54.481,53.019,48.516,51.661,50.14,54.274,50.362,,,,,
907.9,57.472,48.245,47.916,50.016,58.405,53.113,51.331,52.063,51.787,48.058,58.002,53.62,80.329,73.4,78.558,52.413,53.77,50.984,48.264,53.464,50.458,54.47,52.893,48.55,51.66,50.158,54.2,50.458,,,,,
909,57.575,48.487,47.968,50.151,58.623,53.145,51.502,52.14,51.956,48.199,58.088,53.633,80.205,73.555,78.657,52.529,53.89,50.931,48.199,53.465,50.412,54.457,53.022,48.489,51.648,50.244,54.258,50.382,,,,,
910.1,57.592,48.393,48.052,50.077,58.561,53.114,51.419,52.135,51.893,48.254,58.053,53.725,80.193,73.403,78.681,52.454,53.873,50.933,48.306,53.45,50.373,54.414,53.015,48.477,51.772,50.109,54.336,50.451,,,,,
911.2,57.428,48.382,47.912,50.017,58.446,53.118,51.315,52.054,51.853,48.221,58.206,53.648,80.193,73.405,78.652,52.412,53.812,50.878,48.299,53.521,50.404,54.534,52.951,48.552,51.701,50.245,54.344,50.356,,,,,
912.3,57.518,48.385,47.894,50.086,58.477,53.111,51.387,52.072,51.912,48.164,58.027,53.588,80.04,73.231,78.555,52.323,53.808,50.998,48.341,53.414,50.467,54.3,52.866,48.486,51.691,50.081,54.203,50.354,,,,,
913.4,57.555,48.389,47.889,50.041,58.404,53.181,51.448,52.111,51.913,48.214,58.027,53.605,80.102,73.333,78.554,52.53,53.891,50.902,48.245,53.46,50.492,54.46,52.935,48.459,51.558,50.213,54.133,50.459,,,,,
914.5,57.671,48.459,47.961,50.095,58.572,53.201,51.447,52.217,51.945,48.312,58.127,53.557,80.163,73.464,78.691,52.537,53.948,50.818,48.264,53.488,50.401,54.389,52.921,48.398,51.502,50.234,54.222,50.434,,,,,
915.5,57.649,48.538,48.018,50.109,58.543,53.299,51.45,52.223,51.982,48.11,57.939,53.402,79.884,73.114,78.266,52.525,53.855,50.977,48.224,53.407,50.416,54.427,52.948,48.445,51.64,50.161,54.257,50.263,,,,,
916.6,57.679,48.449,47.908,50.062,58.577,53.237,51.464,52.264,51.883,48.098,58.001,53.48,80.014,73.233,78.328,52.424,53.815,50.927,48.398,53.56,50.39,54.443,52.867,48.484,51.706,50.165,54.287,50.459,,,,,
917.7,57.573,48.375,47.926,50.175,58.56,53.199,51.437,52.149,51.962,48.168,58.137,53.508,80.026,73.337,78.312,52.524,53.962,50.896,48.436,53.515,50.545,54.517,52.9,48.401,51.634,50.316,54.323,50.369,,,,,
918.8,57.304,48.231,47.789,49.949,58.34,53.058,51.251,52.072,51.782,47.959,57.987,53.518,79.871,73.112,78.338,52.3,53.601,50.946,48.411,53.392,50.518,54.57,52.892,48.465,51.767,50.161,54.32,50.553,,,,,
919.9,57.251,48.031,47.724,49.834,58.159,52.749,51.228,51.803,51.688,47.993,58.14,53.451,79.876,73.181,78.188,52.148,53.517,50.985,48.364,53.462,50.461,54.529,52.83,48.346,51.582,50.081,54.222,50.407,,,,,
920.9,57.05,48.074,47.672,49.721,57.997,52.782,51.057,51.745,51.537,48.056,57.832,53.62,79.707,73.209,78.335,52.03,53.418,50.908,48.303,53.476,50.578,54.522,52.669,48.468,51.403,50.028,54.082,50.248,,,,,
922,57.203,48.118,47.735,49.769,58.167,52.872,51.103,51.789,51.618,48.117,57.977,53.766,79.697,73.156,78.358,52.106,53.545,50.897,48.243,53.551,50.561,54.486,52.804,48.393,51.664,50.168,54.318,50.355,,,,,
923.1,57.151,48.15,47.706,49.791,58.16,52.711,51.15,51.769,51.567,48.113,58.19,53.646,79.787,73.088,78.127,52.092,53.424,51.026,48.328,53.44,50.456,54.428,52.946,48.385,51.52,50.228,54.086,50.323,,,,,
924.1,57.076,48.204,47.696,49.726,58.228,52.798,51.248,51.92,51.659,47.982,57.96,53.564,79.562,73.138,78.037,52.153,53.497,50.957,48.309,53.47,50.416,54.494,52.89,48.309,51.575,50.164,54.108,50.377,,,,,
925.2,57.233,48.195,47.79,49.902,58.31,52.91,51.273,52.001,51.791,47.985,57.946,53.651,79.669,73.042,78.114,52.252,53.651,50.865,48.132,53.382,50.551,54.404,52.674,48.25,51.573,50.039,54.031,50.295,,,,,
926.3,57.234,48.163,47.664,49.715,58.288,52.848,51.239,51.908,51.695,48.083,57.938,53.375,79.625,72.979,77.958,52.108,53.603,50.891,48.228,53.295,50.431,54.316,52.774,48.328,51.512,49.97,54.096,50.35,,,,,
927.3,57.455,48.238,47.816,49.927,58.445,53.16,51.238,52.097,51.893,48.112,57.997,53.585,79.529,72.995,78.002,52.359,53.815,50.743,48.137,53.37,50.356,54.449,52.657,48.34,51.395,49.99,54.042,50.234,,,,,
928.4,57.667,48.538,48.076,50.179,58.845,53.371,51.626,52.431,52.163,47.906,57.966,53.195,79.663,72.884,77.915,52.595,53.998,50.747,48.381,53.279,50.374,54.317,52.719,48.277,51.474,50.062,54.13,50.249,,,,,
929.4,57.969,48.838,48.318,50.382,59.192,53.594,51.805,52.692,52.386,48.053,57.998,53.223,79.626,73.003,77.91,52.845,54.481,50.709,48.149,53.268,50.391,54.474,52.655,48.191,51.555,50.011,54.072,50.201,,,,,
930.5,58.273,48.923,48.33,50.671,59.444,53.778,52.061,52.966,52.669,48.132,57.996,53.299,79.669,72.959,77.969,53.138,54.636,50.795,48.216,53.246,50.365,54.192,52.709,48.151,51.548,49.957,54.02,50.043,,,,,
931.5,58.445,49.076,48.327,50.765,59.656,53.872,52.263,53.203,52.916,48.18,58.121,53.071,79.595,72.93,77.889,53.25,54.892,50.514,48.327,53.204,50.317,54.231,52.701,48.371,51.564,49.989,54.035,50.186,,,,,
932.6,58.651,49.355,48.472,50.89,59.843,54.289,52.459,53.374,53.08,48.04,57.829,52.934,79.564,72.698,77.871,53.439,55.154,50.603,48.146,53.329,50.424,54.245,52.726,48.168,51.408,50.134,54.155,50.268,,,,,
933.6,58.645,49.398,48.495,50.97,59.916,54.415,52.475,53.512,53.127,47.75,57.864,52.984,79.417,72.809,77.925,53.495,55.234,50.661,48.107,53.193,50.182,54.174,52.646,48.198,51.528,50.046,54.243,50.297,,,,,
934.7,58.643,49.444,48.521,50.88,59.959,54.437,52.659,53.616,53.223,47.992,57.886,52.927,79.511,72.642,77.746,53.599,55.172,50.64,48.15,53.084,50.244,54.34,52.804,48.196,51.455,49.965,54.038,50.175,,,,,
935.7,58.819,49.371,48.603,51.1,59.972,54.366,52.532,53.51,53.196,47.769,57.752,52.822,79.369,72.665,77.693,53.615,55.292,50.616,48.127,52.987,50.047,54.173,52.584,48.032,51.351,49.953,53.912,50.047,,,,,
936.8,58.713,49.412,48.574,51.051,59.943,54.205,52.477,53.671,53.136,47.96,57.733,52.922,79.345,72.695,77.758,53.582,55.346,50.97,48.23,52.958,50.291,54.243,52.667,48.206,51.406,50.048,54.025,50.218,,,,,
937.8,58.571,49.284,48.467,50.989,59.84,54.181,52.367,53.328,53.093,48.084,57.958,52.996,79.301,72.641,77.835,53.455,55.052,50.555,48.162,53.096,50.136,54.083,52.455,48.113,51.369,49.79,53.886,50.086,,,,,
938.8,58.39,49.088,48.37,50.764,59.606,53.969,52.293,53.177,52.772,48.009,57.831,52.986,79.335,72.603,77.658,53.177,54.927,50.755,48.212,53.147,50.076,54.23,52.593,48.187,51.46,49.874,54.053,50.126,,,,,
939.9,58.19,48.951,48.22,50.656,59.427,53.917,52.024,52.999,52.699,47.904,57.704,53.057,79.039,72.737,77.677,53.13,54.779,50.667,48.332,53.053,50.308,54.31,52.591,48.23,51.36,49.82,54.259,49.949,,,,,
940.9,58.092,48.989,48.053,50.477,59.37,53.721,51.87,52.824,52.729,47.84,57.647,52.73,78.864,72.29,77.316,53.053,54.637,50.483,48.109,52.752,50.222,54.005,52.648,48.004,51.083,49.726,53.77,49.857,,,,,
941.9,58.177,48.907,48.087,50.585,59.426,53.825,51.971,52.966,52.674,47.626,57.651,53.013,78.95,72.424,77.506,52.947,54.625,50.639,48.082,52.93,50.24,54.156,52.211,48.162,51.145,49.867,54.049,49.893,,,,,
943,58.003,48.874,48.096,50.588,59.318,53.797,51.983,53,52.661,47.943,57.872,53.021,78.979,72.511,77.277,53.06,54.714,50.585,48.055,52.896,50.122,54.011,52.488,48.083,51.319,49.714,53.848,49.986,,,,,
944,58.106,49.124,48.187,50.692,59.552,53.951,52.057,52.953,52.749,47.802,57.634,52.805,78.803,72.47,77.299,53.014,54.807,50.499,47.976,52.94,50.111,54.243,52.357,48.031,51.276,49.695,53.882,49.917,,,,,
945,58.197,49.075,48.078,50.717,59.526,53.813,52.15,53.002,52.691,47.831,57.539,52.759,78.873,72.499,77.161,53.065,54.831,50.551,47.923,52.896,50.24,54.083,52.246,47.81,51.031,49.534,53.857,49.873,,,,,
946,58.086,48.92,48.031,50.677,59.462,53.874,52.117,53.048,52.71,47.924,57.822,52.647,78.881,72.593,77.286,53.091,54.678,50.489,47.815,52.789,50.144,54.054,52.3,47.815,51.323,49.482,53.738,49.856,,,,,
947,57.914,48.731,48.065,50.495,59.355,53.742,51.849,52.925,52.602,47.658,57.637,52.74,78.818,72.391,77.227,52.925,54.581,50.526,47.925,52.747,49.971,53.916,52.104,47.721,51.081,49.328,53.536,49.649,,,,,
948.1,57.974,48.83,47.889,50.427,59.09,53.555,51.914,52.68,52.527,47.88,57.544,52.774,78.772,72.319,77.213,52.767,54.583,50.508,47.878,52.75,50.06,54.244,52.271,48.296,51.136,49.88,53.855,49.91,,,,,
949.1,57.728,48.641,47.862,50.379,59.154,53.608,51.782,52.829,52.405,47.487,57.445,52.292,78.596,71.862,76.984,52.739,54.499,50.592,47.889,52.475,50.046,54.236,52.293,47.889,50.896,49.59,53.963,49.833,,,,,
950.1,57.715,48.575,47.715,50.271,59.027,53.665,51.584,52.624,52.353,47.316,56.991,52.523,78.431,71.778,76.824,52.738,54.367,50.432,48.057,52.807,49.969,54.01,52.283,47.841,50.987,49.537,53.671,49.938,,,,,
951.1,57.689,48.481,47.721,50.276,59.093,53.545,51.657,52.647,52.279,47.619,57.471,52.841,78.424,72.053,76.946,52.716,54.351,50.235,47.917,52.49,49.796,54.087,52.083,47.51,50.924,49.515,53.523,49.859,,,,,
952.1,57.547,48.654,47.554,50.199,58.858,53.546,51.486,52.563,52.235,47.367,57.2,52.467,78.567,72.067,77,52.492,54.318,50.286,47.677,52.61,49.682,53.819,52.005,47.708,50.955,49.204,53.405,49.618,,,,,
953.1,57.623,48.404,47.666,50.095,58.933,53.359,51.62,52.787,52.358,47.34,56.998,52.355,78.211,71.772,76.821,52.668,54.002,50.226,47.997,52.293,49.742,53.908,51.938,47.481,50.807,49.225,53.262,49.483,,,,,
954.1,57.267,48.537,47.715,50.157,59.033,53.422,51.463,52.696,52.406,47.216,57.251,52.234,77.938,71.718,76.735,52.551,54.244,50.28,47.846,52.154,49.852,53.93,52.154,47.747,50.937,49.326,53.469,49.589,,,,,
955.1,57.487,48.439,47.578,50.209,58.741,53.332,51.512,52.668,52.274,47.018,57.098,52.11,77.851,71.643,76.666,52.447,54.119,50.217,47.549,52.417,49.717,53.651,51.717,47.583,50.717,49.416,53.251,49.65,,,,,
956.1,57.378,48.29,47.64,50.037,58.752,53.184,51.436,52.659,52.06,47.232,56.991,52.129,77.644,71.647,76.402,52.36,54.157,50.272,47.624,52.41,49.695,53.87,52.003,47.522,50.95,49.355,53.428,49.728,,,,,
957.1,57.201,48.241,47.33,49.785,58.694,53.05,51.202,52.417,51.936,46.902,57.061,52.161,77.738,71.686,76.549,52.189,53.86,50.121,47.916,52.118,49.604,53.841,52.05,47.434,50.603,49.156,52.98,49.879,,,,,
958.1,57.066,48.082,47.233,49.987,58.559,53.153,51.248,52.252,52.098,47.046,57.028,52.294,77.761,71.853,76.44,52.175,53.951,50.21,47.624,52.201,49.441,53.739,51.677,47.17,50.629,49.057,53.005,49.301,,,,,
959.1,56.829,48.064,47.253,49.765,58.425,52.852,51.23,52.25,51.936,47.057,56.893,51.937,77.571,71.572,76.155,52.198,53.898,50,47.758,52.278,49.431,53.95,51.744,47.402,50.676,48.968,53.167,49.609,,,,,
960.1,57.071,48.006,47.209,49.628,58.161,52.818,51.143,52.286,51.94,47.13,56.861,52.338,77.727,71.798,76.435,51.834,53.801,49.964,47.505,52.35,49.675,53.832,51.808,47.433,50.723,49.06,52.675,49.458,,,,,
961,56.973,48.091,47.197,49.634,58.435,52.965,51.151,52.315,51.801,46.649,56.587,51.888,77.427,71.418,76.156,51.828,53.886,50.203,47.919,52.155,49.54,53.812,51.86,47.514,50.829,49.245,53.076,49.392,,,,,
962,56.68,47.819,47.133,49.63,57.97,52.593,50.919,52.044,51.578,46.779,57.031,52.082,77.73,71.445,76.355,51.605,53.58,50,47.649,51.866,49.254,53.731,51.53,47.127,50.41,48.806,52.985,49.216,,,,,
963,56.444,47.722,47.134,49.595,57.926,52.558,50.657,52.083,51.552,46.774,57.114,52.385,77.475,71.703,76.473,51.719,53.732,50.152,47.447,52.096,49.733,53.925,51.524,47.294,50.495,48.933,52.973,49.428,,,,,
963.1,56.468,47.717,47.143,49.6,57.915,52.543,50.667,52.09,51.552,46.784,57.095,52.361,77.48,71.693,76.468,51.717,53.717,50.133,47.446,52.08,49.69,53.901,51.531,47.278,50.492,48.916,52.97,49.404,,,,,
964,56.683,47.677,47.221,49.644,57.823,52.408,50.755,52.152,51.553,46.874,56.927,52.145,77.523,71.598,76.42,51.696,53.577,49.961,47.442,51.938,49.302,53.682,51.589,47.132,50.465,48.76,52.946,49.186,,,,,
965,56.442,47.766,47.011,49.391,58.009,52.089,50.58,51.857,51.538,46.978,57.065,52.105,77.616,71.738,76.115,51.625,53.511,50.158,47.743,52.257,49.327,53.721,51.623,47.15,50.515,48.892,53.088,48.931,,,,,
965.9,56.532,47.803,46.853,49.228,57.72,52.316,50.802,51.9,51.544,46.675,56.65,52.174,77.323,71.697,76.13,51.395,53.414,50.304,47.505,52.252,49.615,53.955,51.278,46.897,50.467,49.128,52.698,49.493,,,,,
966.9,56.22,47.482,46.905,49.242,57.585,52.154,50.455,51.487,51.305,46.861,56.757,51.787,77.158,71.404,75.937,51.062,53.307,50,47.467,52.035,49.585,53.862,51.578,47.218,50.415,48.92,52.782,49.294,,,,,
967.1,56.191,47.429,46.868,49.197,57.551,52.099,50.467,51.491,51.258,46.852,56.761,51.87,77.184,71.405,75.983,51.101,53.27,50.03,47.467,52.049,49.536,53.843,51.573,47.225,50.413,48.877,52.784,49.354,,,,,
967.9,56.077,47.218,46.721,49.021,57.414,51.881,50.513,51.508,51.072,46.813,56.777,52.199,77.289,71.409,76.167,51.259,53.124,50.149,47.467,52.107,49.34,53.768,51.554,47.254,50.404,48.702,52.788,49.596,,,,,
968.8,55.898,46.932,46.296,48.998,57.043,51.828,49.984,51.351,50.97,46.384,56.794,52.096,77.015,71.442,75.864,51.065,52.528,50,47.515,52.136,49.433,53.531,51.308,46.861,50.262,48.649,52.659,49.041,,,,,
969.8,55.526,47.057,46.566,48.594,57.096,51.635,49.967,50.883,50.621,46.79,56.919,52.164,77.128,71.041,75.939,50.687,52.485,50.113,47.452,52.188,49.481,53.766,51.105,47.226,50.564,48.985,52.954,49.211,,,,,
970.7,55.703,47.013,46.436,48.642,56.721,51.595,49.83,51.018,50.679,46.283,56.327,51.994,77.105,71.246,76.022,50.781,52.444,50.164,47.492,52.321,49.602,53.915,51.524,47.398,50.352,49.039,52.836,48.992,,,,,
971.1,55.685,47.005,46.447,48.662,56.819,51.636,49.884,51.134,50.704,46.446,56.433,52.089,77.13,71.193,76.029,50.879,52.499,50.157,47.429,52.168,49.335,53.764,51.476,47.237,50.308,48.958,52.632,49.124,,,,,
971.7,55.658,46.994,46.464,48.692,56.966,51.697,49.965,51.308,50.743,46.691,56.593,52.232,77.168,71.113,76.039,51.025,52.581,50.145,47.335,51.938,48.934,53.537,51.405,46.996,50.242,48.837,52.326,49.322,,,,,
972.6,55.473,47.337,46.487,49.075,57.249,51.886,50.111,51.146,50.814,47.16,56.592,52.519,77.224,71.329,76.045,51.146,52.737,49.975,47.342,52.051,49.367,53.924,51.595,47.19,49.975,48.608,52.759,49.519,,,,,
973.6,55.672,47.242,46.62,49.106,57.032,52.02,50.233,51.36,50.932,46.801,56.566,52.245,77.329,71.605,75.87,51.321,52.681,50.267,47.761,52.292,49.36,53.678,51.439,47.388,50.48,48.987,52.878,49.467,,,,,
974.5,55.936,47.45,46.552,49.082,57.242,51.775,50.428,51.204,51.285,46.28,56.063,52.08,76.626,70.475,75.63,51.204,52.836,50.028,48.016,51.984,49.581,53.997,51.202,46.954,50.307,49.134,52.599,49.581,,,,,
975.1,55.915,47.326,46.554,49.245,57.057,51.847,50.249,51.334,51.108,46.41,56.164,51.966,76.85,70.818,75.596,51.127,52.995,50.293,47.622,51.991,49.41,53.923,51.502,46.669,50.229,48.984,52.8,49.339,,,,,
975.5,55.9,47.244,46.555,49.354,56.934,51.895,50.129,51.421,50.991,46.497,56.231,51.891,76.999,71.048,75.573,51.077,53.101,50.469,47.359,51.995,49.296,53.873,51.702,46.479,50.176,48.885,52.934,49.178,,,,,
976.4,55.989,47.232,46.37,48.866,56.942,51.815,49.955,50.998,51.089,46.305,56.377,52.06,76.717,71.354,75.343,51.089,52.768,49.197,47.466,51.607,48.826,53.276,51.174,46.972,50.062,48.64,52.905,48.702,,,,,
977.4,55.896,47.172,47.028,48.993,57.143,52.061,50,51.246,51.198,46.616,56.354,51.934,76.865,70.856,75.622,50.863,52.637,50.098,47.541,51.541,49.311,53.508,51.541,47.082,50.951,48.852,52.656,49.049,,,,,
978.3,56.168,47.219,46.916,48.938,56.876,51.618,50.152,51.314,51.163,46.788,56.423,52.263,76.934,71.022,76.058,50.859,52.578,49.897,47.419,52.237,49.415,53.957,51.136,46.869,50.103,48.589,52.03,48.52,,,,,
979.1,55.597,46.763,46.635,48.985,56.81,51.549,50.206,50.996,50.932,46.429,56.457,52.303,76.719,70.661,75.596,51.182,52.27,50.247,47.581,52.057,49.289,53.605,51.354,47.262,50.205,48.616,52.616,49.254,,,,,
979.2,55.526,46.706,46.599,48.99,56.801,51.541,50.213,50.956,50.903,46.385,56.462,52.308,76.692,70.615,75.538,51.222,52.232,50.291,47.602,52.035,49.273,53.561,51.381,47.311,50.218,48.619,52.689,49.346,,,,,
980.1,55.68,46.782,46.782,48.965,56.743,51.203,50.252,51.259,50.867,47.159,56.656,53.003,76.786,71.429,75.487,50.811,52.49,49.885,47.433,51.877,49.579,53.563,51.341,46.973,50.498,48.889,52.95,49.272,,,,,
981.1,55.289,46.639,46.289,48.86,56.75,51.49,49.795,50.906,50.672,46.474,56.924,52.931,77.06,71.708,75.446,50.497,52.601,50.2,47.875,52.045,49.479,54.13,51.083,47.233,49.96,49.158,52.767,49.238,,,,,
982,55.413,46.911,46.361,48.624,56.758,51.254,49.847,50.887,50.398,46.147,56.422,51.993,76.262,70.593,75.288,50.52,51.927,49.747,47.896,52.104,49.747,53.283,50.673,47.559,50.253,48.906,52.525,49.411,,,,,
982.9,55.577,46.845,46.59,48.948,56.533,51.689,49.649,50.542,50.542,46.912,55.945,51.889,75.76,70.691,74.931,50.414,52.199,49.781,47.769,52.143,49.256,53.281,50.919,46.194,50.394,48.119,52.143,48.906,,,,,
983.1,55.598,46.787,46.515,48.939,56.519,51.66,49.72,50.591,50.62,46.879,56.159,51.953,75.994,70.806,75.005,50.33,52.278,49.709,47.701,51.929,49.2,53.357,50.916,46.335,50.407,48.175,52.17,48.888,,,,,
983.8,55.674,46.583,46.251,48.905,56.47,51.559,49.967,50.763,50.896,46.763,56.908,52.174,76.812,71.208,75.266,50.033,52.555,49.457,47.464,51.178,49.004,53.623,50.906,46.83,50.453,48.37,52.264,48.822,,,,,
984.8,55.296,46.768,46.699,48.418,56.946,51.444,49.381,50.963,50.55,46.922,57.417,52.674,77.699,71.241,75.681,50.069,52.132,50.094,47.83,51.415,48.774,53.679,50.849,46.887,49.811,48.962,52.736,49.245,,,,,
985.7,55.567,46.063,46.098,48.166,56.433,51.126,49.729,50.87,50.331,47.095,56.888,52.28,77.042,71.194,75.713,50.141,51.874,49.924,47.633,51.88,48.603,53.596,50.781,46.31,50.097,48.411,52.08,49.669,,,,,
986.6,55.317,46.683,46.475,48.891,56.147,51.267,49.641,50.426,50.691,46.173,56.767,52.304,76.142,70.529,75.096,50.615,52.168,49.725,47.973,52.128,48.524,53.369,50.91,46.669,50.025,48.961,52.823,49.529,,,,,
987.1,55.252,46.429,46.055,48.466,56.024,50.845,49.683,50.459,50.426,46.576,56.471,52.327,75.937,70.852,75.036,50.196,51.895,49.611,47.697,51.714,49.085,53.041,51.039,47.009,49.995,48.348,52.78,49.507,,,,,
987.5,55.208,46.241,45.738,48.148,55.931,50.53,49.707,50.48,50.227,46.875,56.239,52.339,75.781,71.084,74.986,49.885,51.693,49.531,47.484,51.401,49.504,52.804,51.129,47.253,49.968,47.895,52.746,49.491,,,,,
988.4,55.212,46.674,46.56,48.495,56.445,50.651,49.132,50.222,50.107,46.346,56.261,52.205,75.462,69.85,74.272,49.827,52.43,49.154,47.425,51.412,49.035,52.875,50.681,46.258,49.872,48.415,52.091,48.587,,,,,
989.3,55.324,46.195,45.785,48.211,55.714,51.018,48.563,49.653,49.552,46.844,57.051,51.935,76.392,70.534,74.725,50.169,51.942,49.407,47.373,50.831,49.044,52.365,50.96,46.465,49.507,48.201,52.438,48.764,,,,,
