Wavelength,SLSC SBS1,SLSC SBS2,SLSC SBS3,SLSC SBS4,SLSC SBS5,SLSC SBS6.1,SLSC SBS6.2,SLSC SBS7,SLSC SBS8,SLSC SBT1,SLSC SBT2,SLSC SBT3,SLSC SBT4,SLSC SBT5,SLSC SBT6,SLSC SBT7,SLSC SBT8,SWIC SBS1,SWIC SBS2,SWIC SBS3,SWIC SBS4,SWIC SBS5,SWIC SBT1,SWIC SBT2,SWIC SBT3,SWIC SBT4,SWIC SBT5,SWIC SBT6
640,7.3585,4.222714286,4.6825,4.741928571,12.52542857,9.716642857,6.439142857,4.636428571,5.533857143,5.888785714,6.241428571,6.455928571,9.106357143,7.501571429,10.00492857,4.973428571,4.6825,7.284857143,8.131285714,6.673428571,7.648071429,7.077,8.7245,5.199857143,6.767214286,8.341357143,5.815285714,4.784857143
641,7.2535,4.219857143,4.6675,4.701214286,12.32971429,9.713071429,6.410571429,4.620714286,5.522428571,5.826642857,6.285714286,6.445214286,9.019928571,7.427285714,9.954214286,4.947714286,4.6675,7.203428571,8.034142857,6.727714286,7.538785714,6.967,8.6595,5.158428571,6.679357143,8.284928571,5.768142857,4.783428571
642,7.161,4.2115,4.6565,4.6775,12.13,9.7185,6.3495,4.6145,5.4935,5.7795,6.297,6.4185,8.9825,7.381,9.886,4.925,4.659,7.0775,7.9055,6.7405,7.481,6.863,8.619,5.135,6.6625,8.221,5.743,4.7505
643,7.071071429,4.2025,4.650214286,4.648857143,11.91935714,9.707,6.282857143,4.598,5.447857143,5.724428571,6.274,6.378071429,8.953642857,7.346714286,9.818214286,4.8995,4.647071429,6.967428571,7.764,6.717285714,7.430714286,6.762642857,8.570785714,5.111142857,6.658285714,8.165428571,5.725142857,4.703857143
644,6.974642857,4.1975,4.650928571,4.591714286,11.68721429,9.647,6.235714286,4.548,5.380714286,5.635857143,6.204,6.321642857,8.895785714,7.312428571,9.768928571,4.8645,4.620642857,6.938857143,7.624,6.651571429,7.346428571,6.664785714,8.480071429,5.068285714,6.612571429,8.136857143,5.702285714,4.656714286
645,6.864071429,4.169357143,4.616285714,4.582785714,11.4345,9.606928571,6.162214286,4.542357143,5.363714286,5.522857143,6.180928571,6.319214286,8.818642857,7.236357143,9.704857143,4.8565,4.590357143,6.871714286,7.507785714,6.627642857,7.2525,6.564357143,8.429857143,5.052428571,6.523142857,8.072285714,5.681357143,4.650071429
646,6.769071429,4.168642857,4.595928571,4.563857143,11.187,9.5755,6.084,4.528785714,5.326571429,5.421071429,6.140928571,6.327428571,8.760785714,7.188857143,9.674142857,4.844,4.567857143,6.790285714,7.359571429,6.578357143,7.198214286,6.477571429,8.3395,5.021714286,6.466714286,8.034071429,5.642071429,4.620071429
647,6.688785714,4.189714286,4.594928571,4.532285714,10.94921429,9.541142857,6.003,4.5035,5.265285714,5.334785714,6.078714286,6.328071429,8.721142857,7.166642857,9.661285714,4.820714286,4.5555,6.700214286,7.185428571,6.507428571,7.167428571,6.395214286,8.212142857,4.979214286,6.441428571,8.015571429,5.588,4.566928571
648,6.586642857,4.136857143,4.604214286,4.525142857,10.73135714,9.422571429,5.913,4.4885,5.218142857,5.262642857,6.015857143,6.218785714,8.652571429,7.073071429,9.494142857,4.767857143,4.5605,6.622357143,7.089714286,6.511714286,6.981714286,6.227357143,8.153571429,4.991357143,6.355714286,7.901285714,5.568,4.556214286
649,6.487615385,4.110769231,4.594076923,4.464846154,10.49369231,9.355230769,5.832153846,4.456,5.170615385,5.222153846,6.003461538,6.156923077,8.628769231,7.026692308,9.400384615,4.769230769,4.543153846,6.565615385,6.949538462,6.468846154,6.917923077,6.122615385,8.076230769,4.967,6.255153846,7.776,5.513,4.535769231
650,6.391571429,4.094,4.573,4.411571429,10.25314286,9.298285714,5.774571429,4.420571429,5.115714286,5.164857143,5.985857143,6.122,8.597142857,6.991857143,9.341285714,4.778571429,4.513857143,6.501,6.828285714,6.411571429,6.866428571,6.054285714,7.997857143,4.939285714,6.193571429,7.666,5.450142857,4.509571429
651,6.298,4.074,4.548,4.403,10.021,9.224,5.746,4.392,5.05,5.062,5.928,6.097,8.525,6.944,9.287,4.765,4.481,6.411,6.764,6.363,6.755,6,7.93,4.93,6.2,7.586,5.398,4.481
652,6.212285714,4.034714286,4.525142857,4.353714286,9.855285714,9.174,5.664571429,4.386285714,5.023571429,5.022,5.920857143,6.102,8.464285714,6.929,9.219857143,4.71,4.458857143,6.311,6.620428571,6.317285714,6.726428571,5.937142857,7.877857143,4.916428571,6.115714286,7.536714286,5.373714286,4.443857143
653,6.149714286,4.004,4.518571429,4.31,9.687,9.123571429,5.590428571,4.368571429,4.998857143,4.991,5.880714286,6.097142857,8.392857143,6.890428571,9.156571429,4.689285714,4.446142857,6.244857143,6.535571429,6.253142857,6.67,5.860571429,7.792714286,4.866428571,6.065285714,7.490857143,5.364,4.447428571
654,6.100428571,3.979,4.524285714,4.272285714,9.525857143,9.068142857,5.525571429,4.344571429,4.975714286,4.959428571,5.819571429,6.091142857,8.333285714,6.840428571,9.098857143,4.685857143,4.437285714,6.206571429,6.481714286,6.193714286,6.591142857,5.784571429,7.691428571,4.795714286,6.034857143,7.441142857,5.353857143,4.465714286
655,6.042571429,3.954,4.535714286,4.243714286,9.400142857,8.993857143,5.478428571,4.327428571,4.954285714,4.901571429,5.762428571,6.106857143,8.349714286,6.807571429,9.053142857,4.660142857,4.418714286,6.189428571,6.395285714,6.202285714,6.496857143,5.747428571,7.613571429,4.739285714,5.994142857,7.366857143,5.303142857,4.434285714
656,5.987,3.947285714,4.517428571,4.212285714,9.252714286,8.897285714,5.431285714,4.320571429,4.900285714,4.903714286,5.728142857,6.072285714,8.289571429,6.763857143,8.996,4.627571429,4.425857143,6.132857143,6.306571429,6.156,6.405428571,5.641714286,7.546571429,4.72,5.904857143,7.227428571,5.267285714,4.383428571
657,5.923714286,3.923142857,4.498571429,4.187285714,9.084142857,8.787714286,5.379857143,4.3,4.849571429,4.882857143,5.703285714,6.026571429,8.223142857,6.716,8.936,4.614428571,4.422,6.042428571,6.198714286,6.103714286,6.308428571,5.556,7.471428571,4.688571429,5.837428571,7.097714286,5.238285714,4.359428571
658,5.848,3.866,4.49,4.173,8.892,8.667,5.322,4.255,4.816,4.805,5.684,5.983,8.176,6.666,8.876,4.633,4.392,5.916,6.063,6.063,6.202,5.526,7.38,4.625,5.821,7.007,5.214,4.383
659,5.767285714,3.808142857,4.486428571,4.133714286,8.660571429,8.511285714,5.216285714,4.231428571,4.774571429,4.782857143,5.621142857,5.967285714,8.141714286,6.618857143,8.816,4.580142857,4.355571429,5.887428571,5.995857143,5.983714286,6.174142857,5.463857143,7.322142857,4.622857143,5.728142857,6.951285714,5.151857143,4.325142857
660,5.689142857,3.779,4.454142857,4.079,8.454857143,8.331142857,5.124714286,4.204428571,4.731857143,4.746571429,5.593,5.929714286,8.101,6.561,8.732857143,4.558142857,4.334571429,5.815571429,5.882857143,5.918571429,6.091857143,5.408142857,7.221428571,4.58,5.639571429,6.820571429,5.1,4.306285714
661,5.604923077,3.773153846,4.409461538,4.020846154,8.248153846,8.120769231,5.034076923,4.169923077,4.681615385,4.702769231,5.569461538,5.896,8.056384615,6.492692308,8.645230769,4.547153846,4.327230769,5.713307692,5.746153846,5.859076923,5.975307692,5.348076923,7.099846154,4.521076923,5.562384615,6.657384615,5.062461538,4.305076923
662,5.489538462,3.783923077,4.391769231,3.990076923,7.968923077,7.854615385,4.909461538,4.114538462,4.604692308,4.666615385,5.471769231,5.936,8.013307692,6.411153846,8.601384615,4.497923077,4.333384615,5.604846154,5.636923077,5.784461538,5.866846154,5.253461538,7.009076923,4.506461538,5.519307692,6.564307692,5.054769231,4.270461538
663,5.398928571,3.728428571,4.393857143,3.935571429,7.735928571,7.624857143,4.835928571,4.093571429,4.555857143,4.603857143,5.434357143,5.8995,7.967857143,6.339357143,8.530785714,4.471785714,4.303142857,5.514285714,5.515428571,5.688928571,5.801357143,5.200285714,6.886214286,4.468357143,5.435928571,6.463714286,4.983285714,4.294
664,5.32,3.674857143,4.389928571,3.895928571,7.521642857,7.401642857,4.733785714,4.066071429,4.514428571,4.558857143,5.417571429,5.858071429,7.931071429,6.299714286,8.464714286,4.4675,4.277785714,5.439285714,5.410071429,5.629285714,5.721714286,5.145285714,6.791214286,4.418714286,5.362357143,6.374071429,4.929,4.278285714
665,5.250285714,3.634,4.377785714,3.873,7.318357143,7.181214286,4.605928571,4.029071429,4.475571429,4.530857143,5.4085,5.826214286,7.899714286,6.286714286,8.409571429,4.477785714,4.257928571,5.378357143,5.323357143,5.601928571,5.623785714,5.085357143,6.728785714,4.3615,5.300357143,6.291071429,4.901857143,4.219785714
666,5.183142857,3.624,4.365642857,3.843,7.091928571,6.963357143,4.555214286,3.999785714,4.421285714,4.469428571,5.3435,5.848357143,7.836857143,6.233857143,8.385285714,4.445642857,4.207214286,5.321928571,5.246928571,5.521214286,5.531642857,5.038928571,6.676642857,4.3165,5.213928571,6.161785714,4.900428571,4.187642857
667,5.125,3.6095,4.3565,3.8165,6.913,6.756,4.4945,3.974,4.38,4.458,5.3295,5.834,7.821,6.2115,8.322,4.4255,4.1985,5.2685,5.145,5.502,5.462,4.966,6.604,4.2905,5.181,6.0715,4.8855,4.156
668,5.076714286,3.596928571,4.344785714,3.7945,6.753142857,6.563857143,4.425428571,3.9585,4.347071429,4.4665,5.3305,5.81,7.818642857,6.199214286,8.257642857,4.404928571,4.201142857,5.228357143,5.058285714,5.488571429,5.402,4.899714286,6.526857143,4.272857143,5.158357143,5.996857143,4.871428571,4.143
669,5.042428571,3.593357143,4.324071429,3.7795,6.590285714,6.396714286,4.346857143,3.9635,4.320642857,4.4715,5.3155,5.8,7.800785714,6.179928571,8.229785714,4.371357143,4.188285714,5.216214286,5.032571429,5.427142857,5.342,4.875428571,6.459714286,4.255714286,5.106214286,5.919714286,4.872857143,4.173
670,4.988461538,3.566692308,4.311615385,3.751,6.457692308,6.241538462,4.296076923,3.946692308,4.304153846,4.436692308,5.248230769,5.786538462,7.79,6.148230769,8.243615385,4.363153846,4.203615385,5.147846154,4.979461538,5.401615385,5.282692308,4.867461538,6.390692308,4.219384615,5.083692308,5.888461538,4.852923077,4.142076923
671,4.954857143,3.560571429,4.315571429,3.729571429,6.337,6.131571429,4.252142857,3.941571429,4.306571429,4.432142857,5.253714286,5.784428571,7.759,6.137142857,8.216285714,4.374714286,4.203714286,5.118,4.915428571,5.370714286,5.213571429,4.838857143,6.331285714,4.21,5.028,5.827,4.835857143,4.136428571
672,4.932428571,3.562571429,4.322142857,3.719714286,6.236,6.051571429,4.219571429,3.949285714,4.312,4.444857143,5.284714286,5.788,7.729571429,6.141714286,8.179285714,4.392285714,4.197,5.109571429,4.852714286,5.344285714,5.153428571,4.803714286,6.287571429,4.215428571,4.972571429,5.749142857,4.828714286,4.147285714
673,4.894571429,3.535428571,4.297857143,3.733285714,6.191,5.974428571,4.222428571,3.970714286,4.282,4.434142857,5.208285714,5.783,7.762428571,6.150285714,8.225714286,4.388714286,4.212,5.067428571,4.816285714,5.360714286,5.155571429,4.802285714,6.280428571,4.202571429,5.015428571,5.699857143,4.847285714,4.138714286
674,4.904142857,3.546571429,4.325,3.719428571,6.138571429,5.892714286,4.222428571,3.958428571,4.263428571,4.461714286,5.205,5.788857143,7.771285714,6.142285714,8.216714286,4.405714286,4.216142857,5.080714286,4.815857143,5.349714286,5.130285714,4.788857143,6.262428571,4.199428571,5.014285714,5.682571429,4.833857143,4.168428571
675,4.907769231,3.565461538,4.335153846,3.718692308,6.096461538,5.834692308,4.209076923,3.958615385,4.261692308,4.503076923,5.222,5.799538462,7.774538462,6.156846154,8.202076923,4.417461538,4.218230769,5.082230769,4.808692308,5.340846154,5.113153846,4.787923077,6.245076923,4.206384615,4.990384615,5.685307692,4.806538462,4.182461538
676,4.8885,3.580071429,4.308428571,3.745285714,6.075214286,5.814785714,4.182714286,3.985857143,4.278428571,4.544357143,5.238285714,5.814571429,7.780285714,6.204642857,8.201285714,4.417285714,4.223142857,5.047214286,4.777285714,5.345142857,5.118714286,4.806785714,6.236,4.225714286,4.953714286,5.699142857,4.777642857,4.159357143
677,4.9035,3.580785714,4.352714286,3.748142857,6.077357143,5.802642857,4.209857143,3.974428571,4.272714286,4.527928571,5.221142857,5.840285714,7.803142857,6.191071429,8.214142857,4.450142857,4.244571429,5.029357143,4.740142857,5.346571429,5.125857143,4.794642857,6.256,4.252857143,4.960857143,5.650571429,4.814071429,4.142928571
678,4.9195,3.6105,4.381,3.7685,6.0945,5.811,4.2165,3.97,4.28,4.5235,5.2235,5.8895,7.818,6.2015,8.229,4.461,4.2495,5.0395,4.751,5.3695,5.1295,4.789,6.2775,4.249,4.971,5.6755,4.837,4.17
679,4.934461538,3.638384615,4.399923077,3.791230769,6.124153846,5.839615385,4.226538462,3.979153846,4.295692308,4.538076923,5.232846154,5.931692308,7.826461538,6.232615385,8.251769231,4.464076923,4.261384615,5.062615385,4.779,5.388769231,5.141846154,4.799230769,6.290230769,4.233076923,4.986615385,5.707153846,4.850153846,4.209153846
680,4.946,3.633,4.413,3.802,6.168,5.895,4.265,4.013,4.318,4.585,5.239,5.934,7.828,6.288,8.291,4.471,4.306,5.088,4.799,5.378,5.178,4.84,6.281,4.22,5.012,5.681,4.854,4.233
681,4.978142857,3.658714286,4.419428571,3.817,6.223714286,5.964285714,4.293571429,4.049428571,4.350142857,4.631428571,5.239,5.961142857,7.877285714,6.292285714,8.327428571,4.465285714,4.326,5.072285714,4.821857143,5.393,5.192285714,4.847857143,6.309571429,4.24,4.996285714,5.731714286,4.891857143,4.238714286
682,5.018857143,3.675428571,4.436571429,3.846142857,6.311142857,6.067,4.332,4.073428571,4.379285714,4.670571429,5.264714286,5.982714286,7.905571429,6.329571429,8.358285714,4.497714286,4.359285714,5.069428571,4.881142857,5.430285714,5.231857143,4.886571429,6.343714286,4.290428571,5.026,5.773,4.912571429,4.259428571
683,5.067692308,3.697692308,4.466615385,3.883769231,6.439230769,6.221461538,4.392769231,4.096,4.405,4.707538462,5.304230769,6.013,7.936538462,6.388384615,8.404769231,4.551538462,4.399461538,5.088153846,4.969538462,5.476,5.281615385,4.942461538,6.386,4.345769231,5.086,5.808846154,4.925230769,4.296769231
684,5.126153846,3.766153846,4.519692308,3.917615385,6.645384615,6.493769231,4.516615385,4.146,4.425,4.755230769,5.330384615,6.093,8.034230769,6.445307692,8.528615385,4.589230769,4.431769231,5.158923077,5.077230769,5.496,5.304692308,4.984769231,6.446,4.339615385,5.146,5.848076923,4.951384615,4.360615385
685,5.219428571,3.787785714,4.5475,3.967928571,6.883285714,6.853357143,4.637642857,4.197285714,4.5125,4.777357143,5.3555,6.125428571,8.071642857,6.528142857,8.567357143,4.616142857,4.467785714,5.271428571,5.133,5.551357143,5.368071429,5.0745,6.5645,4.391071429,5.188,5.976714286,5.016357143,4.368928571
686,5.3355,3.823142857,4.587857143,4.040071429,7.195785714,7.3055,4.810142857,4.2455,4.584642857,4.850214286,5.413714286,6.158642857,8.133071429,6.585642857,8.628428571,4.663642857,4.504214286,5.371071429,5.244785714,5.612785714,5.469142857,5.162,6.672,4.443214286,5.269071429,6.096,5.064214286,4.403214286
687,5.474076923,3.878923077,4.643384615,4.129230769,7.596,7.864538462,5.043230769,4.293230769,4.638846154,4.973615385,5.497923077,6.206461538,8.224461538,6.626153846,8.726230769,4.732923077,4.540461538,5.457692308,5.430153846,5.680230769,5.605769231,5.252692308,6.774384615,4.492384615,5.389384615,6.208307692,5.096846154,4.468153846
688,5.644846154,3.948153846,4.697230769,4.191538462,8.146,8.639923077,5.355538462,4.365538462,4.737307692,5.069769231,5.517153846,6.331076923,8.309076923,6.767692308,8.868538462,4.802153846,4.575076923,5.584615385,5.721692308,5.782538462,5.763461538,5.439615385,6.988230769,4.566230769,5.493230769,6.431384615,5.185307692,4.519692308
689,5.860142857,4.013428571,4.749714286,4.274285714,8.821714286,9.529285714,5.745428571,4.436,4.851857143,5.199285714,5.585,6.445142857,8.417428571,6.872,8.981571429,4.885142857,4.643142857,5.791714286,6.036571429,5.891571429,5.961285714,5.643857143,7.192142857,4.670714286,5.668285714,6.627428571,5.285857143,4.575142857
690,6.13,4.084571429,4.804142857,4.379857143,9.603142857,10.52828571,6.229,4.505142857,4.988428571,5.374,5.691857143,6.558285714,8.530285714,6.973285714,9.131285714,4.970428571,4.729285714,6.026857143,6.417285714,6.021714286,6.205428571,5.893285714,7.419571429,4.779714286,5.851428571,6.853285714,5.390857143,4.652428571
691,6.465,4.166,4.862,4.512,10.496,11.649,6.824,4.573,5.152,5.604,5.839,6.674,8.641,7.084,9.347,5.054,4.83,6.274,6.888,6.181,6.504,6.204,7.686,4.884,6.02,7.134,5.498,4.761
692,6.907307692,4.300615385,4.941230769,4.684307692,11.64215385,13.08361538,7.601692308,4.768384615,5.407384615,5.897076923,5.969,6.887846154,8.900230769,7.303230769,9.640076923,5.187076923,4.948461538,6.665538462,7.558769231,6.410230769,6.869384615,6.691692308,8.092153846,5.058615385,6.288461538,7.513230769,5.693384615,4.874076923
693,7.451,4.4615,5.053,4.902,12.8615,14.5415,8.4605,4.9475,5.6695,6.302,6.1835,7.156,9.193,7.5575,9.9505,5.349,5.077,7.155,8.2965,6.6605,7.3125,7.238,8.5275,5.2355,6.6135,7.9315,5.9385,5.0425
694,8.088846154,4.648230769,5.191307692,5.173,14.19138462,16.06861538,9.412538462,5.147846154,5.979846154,6.802692308,6.439538462,7.469153846,9.532153846,7.886538462,10.35046154,5.541384615,5.256076923,7.721307692,9.119153846,6.973307692,7.831538462,7.877769231,9.029769231,5.445615385,7.000615385,8.408846154,6.219384615,5.269076923
695,8.845,4.869,5.359,5.523,15.706,17.734,10.501,5.414,6.396,7.415,6.708,7.833,9.946,8.355,10.942,5.776,5.543,8.369,10.073,7.411,8.45,8.677,9.659,5.731,7.476,8.985,6.534,5.576
696,9.673571429,5.119714286,5.569714286,5.868714286,17.17957143,19.26971429,11.66814286,5.733285714,6.886,8.075,7.100857143,8.300142857,10.48385714,8.823571429,11.617,6.132428571,5.816571429,9.087571429,11.09228571,7.851,9.152142857,9.571285714,10.34185714,6.001,7.982428571,9.558571429,6.980428571,5.916
697,10.57628571,5.403428571,5.777,6.271428571,18.68785714,20.83157143,12.87385714,6.106571429,7.442428571,8.817714286,7.503571429,8.838,11.08385714,9.412571429,12.36271429,6.481571429,6.176714286,9.886714286,12.20071429,8.369857143,9.934,10.54228571,11.05685714,6.397428571,8.572,10.23071429,7.509571429,6.321571429
698,11.56938462,5.731538462,6.013153846,6.736615385,20.25007692,22.41792308,14.13653846,6.540461538,8.066384615,9.646769231,7.958692308,9.448153846,11.773,10.12061538,13.21592308,6.862076923,6.620076923,10.77576923,13.39069231,8.962076923,10.78784615,11.60830769,11.82,6.888,9.256615385,10.98638462,8.099307692,6.798538462
699,12.72630769,6.149230769,6.373923077,7.299692308,21.93546154,24.03253846,15.52423077,7.072769231,8.783307692,10.60061538,8.597153846,10.15892308,12.653,10.98369231,14.31053846,7.387461538,7.165461538,11.80961538,14.66915385,9.637461538,11.71707692,12.84984615,12.69,7.418,10.09969231,11.81330769,8.710846154,7.386230769
700,13.90271429,6.623,6.759071429,7.948071429,23.49514286,25.51957143,16.84071429,7.678214286,9.556357143,11.62235714,9.206785714,10.92428571,13.55421429,11.87228571,15.428,7.960714286,7.759357143,12.88371429,15.87442857,10.3305,12.6515,14.04435714,13.63328571,7.996214286,10.95928571,12.63785714,9.399428571,7.976
701,15.13776923,7.149538462,7.171461538,8.642769231,25.09184615,26.99484615,18.20769231,8.353076923,10.40369231,12.67392308,9.926923077,11.75461538,14.60484615,12.93338462,16.66223077,8.576538462,8.435923077,13.99530769,17.14723077,11.14607692,13.69284615,15.35053846,14.64092308,8.623769231,11.85538462,13.50769231,10.16338462,8.661
702,16.42728571,7.720142857,7.620428571,9.383714286,26.68614286,28.428,19.59785714,9.097,11.31614286,13.74314286,10.74685714,12.64071429,15.803,14.15442857,18.02771429,9.241,9.180142857,15.15057143,18.46514286,12.059,14.823,16.746,15.68942857,9.303714286,12.79757143,14.43214286,10.99857143,9.447142857
703,17.70871429,8.280857143,8.117571429,10.16228571,28.06685714,29.683,20.84714286,9.872,12.21685714,14.79385714,11.51114286,13.51428571,17.003,15.33657143,19.46128571,9.951,9.885857143,16.34842857,19.66085714,12.879,15.883,18.031,16.67657143,10.01728571,13.78542857,15.39285714,11.85142857,10.25785714
704,19.06407692,8.916076923,8.708076923,10.99984615,29.49069231,30.92846154,22.15976923,10.69592308,13.24561538,15.92153846,12.42153846,14.54992308,18.34330769,16.64007692,21.01138462,10.725,10.74084615,17.59846154,20.93015385,13.83561538,16.97807692,19.44861538,17.78661538,10.85907692,14.85130769,16.41823077,12.85584615,11.08769231
705,20.356,9.591928571,9.314285714,11.85278571,30.83121429,32.07321429,23.39685714,11.54328571,14.25314286,17.04464286,13.36,15.57764286,19.69885714,17.97235714,22.56242857,11.54107143,11.62628571,18.80357143,22.17185714,14.81492857,18.08678571,20.81721429,18.872,11.70457143,15.91007143,17.43685714,13.85592857,11.93428571
706,21.58115385,10.29646154,9.923923077,12.71369231,32.07407692,33.11538462,24.55230769,12.41107692,15.22323077,18.14053846,14.29553846,16.56715385,21.05246154,19.32084615,24.10246154,12.38661538,12.51307692,19.95815385,23.36469231,15.79307692,19.20276923,22.11230769,19.91184615,12.53330769,16.95253846,18.434,14.82438462,12.81484615
707,22.94269231,11.06107692,10.63315385,13.64061538,33.28484615,34.11923077,25.79538462,13.36184615,16.33553846,19.20592308,15.28092308,17.64869231,22.56707692,20.82930769,25.79707692,13.26276923,13.47384615,21.17969231,24.53161538,16.86384615,20.34046154,23.48538462,21.04030769,13.46638462,18.08792308,19.444,15.88823077,13.89330769
708,24.25807692,11.878,11.40392308,14.63153846,34.48884615,35.10584615,26.95907692,14.38584615,17.43861538,20.36546154,16.40107692,18.82807692,24.17523077,22.43007692,27.54953846,14.17769231,14.49676923,22.42338462,25.67392308,17.99738462,21.50523077,24.86461538,22.21923077,14.44007692,19.25592308,20.52230769,17.02161538,14.96930769
709,25.51642857,12.68192857,12.15664286,15.61214286,35.5925,36.01664286,28.04171429,15.38521429,18.51971429,21.48521429,17.50014286,19.9725,25.80242857,23.99057143,29.31835714,15.1175,15.51171429,23.63978571,26.767,19.08128571,22.60028571,26.20142857,23.34321429,15.4095,20.41471429,21.5325,18.11164286,15.9945
710,26.73361538,13.47592308,12.89261538,16.57461538,36.60561538,36.85646154,29.06661538,16.35469231,19.59061538,22.54461538,18.55546154,21.06038462,27.43561538,25.51015385,31.09415385,16.07938462,16.51361538,24.82330769,27.81084615,20.11369231,23.63484615,27.49461538,24.409,16.37815385,21.55976923,22.47484615,19.15284615,16.98623077
711,27.98976923,14.41515385,13.77876923,17.61076923,37.69176923,37.70107692,30.12276923,17.44161538,20.74676923,23.63076923,19.71007692,22.17423077,29.16176923,27.23169231,32.91569231,17.10323077,17.60976923,26.00638462,28.79930769,21.27061538,24.81330769,28.79076923,25.559,17.46969231,22.73746154,23.57330769,20.30130769,18.12853846
712,29.201,15.29614286,14.62114286,18.60142857,38.61128571,38.42485714,31.07857143,18.46357143,21.81685714,24.63942857,20.85528571,23.25814286,30.82585714,28.84971429,34.71028571,18.104,18.68214286,27.12242857,29.73814286,22.34257143,25.83642857,29.978,26.637,18.444,23.87585714,24.57757143,21.44814286,19.19414286
713,30.40315385,16.19353846,15.47261538,19.63392308,39.51369231,39.11330769,32.025,19.50823077,22.88784615,25.66869231,22.02838462,24.36830769,32.54607692,30.489,36.51376923,19.14407692,19.77523077,28.23984615,30.66784615,23.47084615,26.86207692,31.17523077,27.70746154,19.45007692,25.00407692,25.59061538,22.62646154,20.26076923
714,31.59757143,17.138,16.35471429,20.73164286,40.44164286,39.7935,32.98257143,20.60542857,23.98771429,26.74171429,23.24057143,25.52464286,34.35992857,32.18964286,38.33028571,20.24364286,20.90628571,29.36407143,31.58435714,24.69285714,27.93585714,32.40785714,28.78607143,20.54535714,26.12878571,26.64307143,23.83835714,21.35307143
715,32.69328571,18.088,17.24185714,21.69807143,41.26807143,40.4685,33.82828571,21.64971429,25.04485714,27.66885714,24.39628571,26.64107143,36.04921429,33.80607143,40.05314286,21.27007143,22.01914286,30.30478571,32.33792857,25.71142857,28.88442857,33.45642857,29.79678571,21.61892857,27.22664286,27.61378571,24.92192857,22.40378571
716,33.92446154,19.12523077,18.23330769,22.81130769,42.21653846,41.22346154,34.81161538,22.81,26.21976923,28.69169231,25.63038462,27.74707692,37.85476923,35.53646154,41.90538462,22.40615385,23.25115385,31.35053846,33.14661538,26.85753846,29.88030769,34.57492308,30.84092308,22.69915385,28.33730769,28.58723077,26.09884615,23.52561538
717,35.21523077,20.21892308,19.28484615,24.00715385,43.22223077,42.01146154,35.81853846,24.05723077,27.44915385,29.71523077,26.90576923,28.84953846,39.74707692,37.312,43.79769231,23.61230769,24.53823077,32.409,33.95338462,28.02138462,30.89,35.68153846,31.90276923,23.78530769,29.46423077,29.61169231,27.33669231,24.66869231
718,36.49635714,21.33771429,20.35292857,25.22207143,44.22328571,42.78535714,36.768,25.34878571,28.675,30.67035714,28.184,29.94807143,41.68107143,39.07314286,45.65435714,24.85171429,25.82771429,33.40978571,34.71,29.13071429,31.87971429,36.71371429,32.96192857,24.87271429,30.59335714,30.69092857,28.591,25.78935714
719,37.66992857,22.42485714,21.36221429,26.34278571,45.11614286,43.44892857,37.678,26.53664286,29.815,31.55392857,29.384,30.99878571,43.49178571,40.75457143,47.39792857,26.07885714,27.08485714,34.32764286,35.36,30.24785714,32.77685714,37.64085714,33.95121429,25.92985714,31.59692857,31.59021429,29.711,26.83292857
720,38.75323077,23.47630769,22.40861538,27.43230769,45.87076923,44.02169231,38.47492308,27.69423077,30.92753846,32.49638462,30.64161538,32.06784615,45.36715385,42.49476923,49.24992308,27.24769231,28.295,35.25238462,36.03853846,31.36969231,33.65984615,38.66584615,34.95661538,26.99815385,32.67876923,32.50992308,30.86276923,27.95584615
721,39.74153846,24.506,23.45092308,28.47523077,46.51384615,44.46938462,39.16492308,28.80715385,31.97723077,33.425,31.93838462,33.17153846,47.26438462,44.25861538,51.05792308,28.36846154,29.45915385,36.17484615,36.69023077,32.48923077,34.56107692,39.67276923,35.96492308,28.10753846,33.76153846,33.45715385,32.04138462,29.08969231
722,40.64628571,25.52314286,24.46264286,29.46921429,47.08,44.799,39.76785714,29.86928571,32.94657143,34.28292857,33.23842857,34.29992857,49.13914286,46.0045,52.72671429,29.44821429,30.58221429,37.07957143,37.28128571,33.59421429,35.48235714,40.5825,36.94978571,29.25471429,34.78857143,34.41571429,33.22921429,30.18221429
723,41.55914286,26.51457143,25.46907143,30.47135714,47.66,45.229,40.37642857,30.90214286,33.88228571,35.03221429,34.37271429,35.28921429,50.89057143,47.6095,54.36385714,30.47035714,31.68435714,37.89528571,37.85414286,34.62635714,36.25592857,41.4275,37.77764286,30.25185714,35.75428571,35.22285714,34.32135714,31.21435714
724,42.51307692,27.589,26.51030769,31.52853846,48.27823077,45.68861538,41.05492308,32.03638462,34.90715385,35.84715385,35.58853846,36.33661538,52.75676923,49.31438462,56.09615385,31.62615385,32.841,38.68061538,38.42338462,35.68930769,37.03507692,42.27869231,38.68507692,31.26930769,36.73107692,36.09661538,35.45076923,32.28323077
725,43.464,28.687,27.58153846,32.60007692,48.903,46.14461538,41.74153846,33.17869231,35.94407692,36.65823077,36.83438462,37.35692308,54.62292308,51.01253846,57.82153846,32.80846154,34.02992308,39.45384615,38.96061538,36.73715385,37.83446154,43.10053846,39.58046154,32.29361538,37.69630769,37.00015385,36.57738462,33.34846154
